msno,is_churn,city,bd,gender,registered_via,years_using
zve7AI5HgvDNQk2bVI+Dr6tsC512qra6X7YBpdffSgo=,0,13.0,34.0,female,9.0,6.0
zve/ScI/7/GkAKRX7g0SK9ukguaAgutkV0fGlkbVK+A=,0,22.0,27.0,female,9.0,11.0
zve+cD/QpGQ6MrEsbVWRxir+p8bbIR495bvrcSLDGaY=,0,1.0,,,7.0,2.0
zvdyH11iXahYzHSV87z5OJs6tBtaG+oe4m4L7mn5XFU=,0,,,,,
zvdtpcFMuyOLXaU67mhFROqVLnG+wj5vchFarpgIa3E=,0,1.0,,,7.0,4.0
zvdmuUFvGDxQYIHZuUfBbWMRiSqNxONz7Ub5A9RTEAA=,0,,,,,
zvdaWMx3Qzi5pTizFauY4EyTWHfBy1zj/X/t//xAuts=,0,1.0,,,7.0,3.0
zvdUEWLgvhi0wUdJuhrrtlY3A9q1X5yibJqSrGVvezw=,0,13.0,,,7.0,5.0
zvdS906bRGMt97bn67RnXmBBS35gL9dMZTpF42Ok04E=,0,15.0,43.0,male,9.0,4.0
zvdOYkuJw+l9dy6tAoWIfue3hFArtoP2b29rp6hmi+c=,0,14.0,43.0,male,7.0,5.0
zvdLHlKUVG+2y09aiSHgaAJV37jgFKvWI2uKpQZfH4E=,0,13.0,-50.0,,3.0,4.0
zvd7zM+PYf+1zFH6OnXScHcLhaKZoXC4p342xYrOtTc=,0,6.0,28.0,male,3.0,4.0
zvcz10sWRDkY8zAocSxU7rjijySCfs3JGH75h3jdido=,0,,,,,
zvch8kPoFaecxsVW3ybLDo0EtSYNMeFFVwmcfrKXWxA=,0,6.0,26.0,male,3.0,5.0
zvce46a2ML4QEK8dupHROL7h/f9/20kpWqDgBm2IBTw=,0,1.0,22.0,female,7.0,2.0
zvc7Bw8eTSOnVqQN6+k6id7d1TTogauFVtn+xIc7iEk=,0,1.0,,,7.0,6.0
zvc4GWfCBr54X4xxmdiLiH+z5ZHnJMobz/GrN/qLvd8=,0,18.0,16.0,female,4.0,1.0
zvc3Y2ELy1lQPFu8E6hnPRMCbqSZCByvGaE1uqDqdsY=,0,1.0,,,7.0,4.0
zvbzV2YHqURul8p7we6NbSLll/CZFlzLrBpgon9EVxA=,0,1.0,,,7.0,2.0
zvbr0+4hRKFwHReK45gHBH2dUArmee99oDnKpxD1mqo=,0,1.0,,,7.0,5.0
zva5UWL0ipdvZtW4xq4eD5LXt+QvsL6rDUZ7w8+7aA4=,0,1.0,,,7.0,2.0
zva3qxqd22us8fJO3In4qQD7NhUpZysYI620zEKkGmE=,0,,,,,
zvZsBAbWM57pIlKVeFM1et0OgVWMDphQOcgW6Riwq+I=,0,1.0,,,7.0,1.0
zvZlhWCNWOw73bWED9UM32QV3S/IJewTz1r36rNg0v0=,0,13.0,25.0,female,9.0,12.0
zvZg4kTb2oyhB8zDbzJ4q6YCbA0/dSBNprMF6kNj3rA=,0,5.0,,,9.0,5.0
zvZf0LOdOMwnXWKZXkxpme6SFhaTcuFVlCc709vRR8Q=,0,11.0,42.0,female,9.0,7.0
zvZOlu3sfYnEcKVluTYndy+FzkgSXYZy/J/+hZjOc/Y=,0,1.0,,,7.0,2.0
zvZMUK8/SI4PBylbyctrxneJDwLHc7R62IfKdZvMRMQ=,0,1.0,,,7.0,2.0
zvYr54bhTmVDpfAOO/fTNZxRWE5VPHyGVCjUr7QU0wA=,0,15.0,37.0,male,9.0,12.0
zvYimMDSrlEVD98m7MM0tcBGZ8FiyPSZpl5R7dU3SNI=,0,1.0,,,7.0,7.0
zvYKeO4hq9HNHYWCdKMlHA9ru6FfIOrR+Nx/MTaLUpk=,0,1.0,,,7.0,4.0
zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,0,1.0,,,7.0,2.0
zvYDELSxgMBFDyXRhu21zjAqwsLxJO22nWDibITervM=,0,1.0,,,7.0,5.0
zvXwrV2eqRH0XKLT2Ofujwn9Qe+QhDpa5Pe5G/wJcWU=,0,5.0,29.0,male,9.0,7.0
zvXqFn3MjwcXXYpnOYb2vgflUsIt5XQqrPFvsk8KUB4=,0,1.0,,,7.0,2.0
zvWn/Mgrs8rvlJUFBW9mNrgfLmKM2ouEVvqisZd8+9w=,0,,,,,
zvWlnVqCQ1gi7wYF8typghxgZs6uF22W2rK5mzJ6YM4=,0,15.0,41.0,female,7.0,4.0
zvWU1edwrV30Pq0mca41ia6SLuQkXoFPf9jSPeWpBWc=,0,1.0,,,7.0,6.0
zvW/4FB41KDQDzS0jL9WEUVJp2Uc+IO/hP8FbK9B4kQ=,0,1.0,,,7.0,2.0
zvVsURooWTN57bBOV3CEE9Mq1RLJEZ+JYXTE/zePEKU=,0,,,,,
zvVYcBF0rOiodRI6uHYEd8WbRDjIzZhImd4HIMyrgp8=,0,1.0,,,7.0,1.0
zvVIjdIHJxzEBEL1PVY4aufJylfeWm8LPHg5UUMy6Dk=,0,13.0,28.0,female,7.0,6.0
zvVCBew861TzfRZ4IeTSejTmpPaGFVEDWEUFPuHWx18=,0,9.0,29.0,female,9.0,10.0
zvUwveQHnvx+mgG4q6BBOw5KwNV4AmGhQ6gLK1W3WRY=,0,1.0,,,7.0,1.0
zvUpDuh4gvTFRhnBLmLUYLytNLXbS0d8fpr5GqTvZM0=,0,22.0,21.0,female,3.0,4.0
zvUJtC4c46ZEqKuPA157iMHF3svXKbv3yGE8ZEvFWRs=,0,1.0,,,7.0,3.0
zvUINgOM8D1Wxqs3U3MmLUNIX6rcFnnRkB3UXTO1HQw=,0,,,,,
zvTpgEf6wJYPG44qjjaegvRz8Xp4hsy3n6uNovERnBs=,0,1.0,,,7.0,1.0
zvTkzmqUnohCtnPz1S9N90B4/xaw3F/bmt2dsJ5JpGY=,0,1.0,,,7.0,2.0
zvThMS3dVg8T8wyjYQCXr2jNp/fnc8HpnaJJ7cx9XIY=,0,1.0,,,7.0,5.0
zvTd+5xDnSDFe17nTOVpofokuRnOIHLvDedics1Yi5g=,0,,,,,
zvSJjHaHS8ZTqDgf4jIWia1iS0BeeBBcMTFzm6gs6kg=,0,1.0,,,4.0,2.0
zvSIDeCguIGwdXHWeHqKzbwWOt5P6wNFEiZUaF5MvC8=,0,1.0,,,7.0,1.0
zvS9+JAy5L90YIDEf8ZbCNqsuBLuCBwGGq+IC7KqEkE=,0,1.0,,,9.0,1.0
zvRoAoDmRXKNx/lk6+IhWIxFZQJ/7V9Fqq9/gR58ZUA=,0,1.0,,,7.0,4.0
zvRQ2fTSixV1El0rS09MvXZVqfpGE63sSJwxX13vziM=,0,1.0,,,9.0,4.0
zvQx89Wlkpz4Do72St2E3GkKYSrK+hzys6lvTTsYKD4=,0,1.0,,,7.0,4.0
zvQhSjevJfoh5S4caB1CdLuzW0rI5x5+UPmFiaGALu8=,0,1.0,,,7.0,2.0
zvPoW/nsd983m9TgcZCI5yhKIHIJAiPB9LSt79mF0dM=,0,,,,,
zvP0y+E49UBSRaF4lid/NBKlodeWUEiuXkGQHpmcBXE=,0,1.0,,,7.0,2.0
zvOyefh5N9OC6X+YAk3EgSgef9nziKflbAwLxFZDgZM=,0,1.0,,,7.0,0.0
zvO0iPnp8uXFW+etFY23mf5bxksakJ4oLdYnIqn90bY=,0,,,,,
zvNnZfx5RW0PL1eD2FvPtb0zi7JElu/DDCgBMxZvNiQ=,0,13.0,36.0,male,7.0,1.0
zvMzibwtBIiTZwI6/WIGiNRaEKABWiaCie78SpfAxks=,0,6.0,,female,9.0,12.0
zvMvyA0gMyCGvCr4eF0gG6w8ZbToV+wLNfpBxODyZtM=,0,5.0,49.0,female,9.0,10.0
zvKaAY1UxiCyi7fwJ/g4lkOpBozxny8I37NQyr19EZ0=,0,1.0,,,7.0,3.0
zvK1yAbIwMKXycUnxZdUIbibj2JFC1JzYOe9Zu0nxcs=,0,1.0,,,7.0,1.0
zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,0,18.0,27.0,female,7.0,5.0
zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,0,9.0,34.0,male,7.0,7.0
zvIkylRSLXQZmjtR6tFfRgkppsiRHD0gXrlflMOdze0=,0,1.0,,,9.0,1.0
zvIcFFBmo1ZhR0WkXFQgJQ7yMQIVt1R/Zerl1nUS9es=,0,14.0,28.0,male,9.0,8.0
zvIb4md5Gl+Pnqqc/jCsBQ6yj1s8dyEFxvlt22mpJIg=,0,1.0,,,7.0,1.0
zvINtmx0g3JnwBd6y+SzY26sdEU0TC2KU/4Gm+qM+WM=,0,18.0,28.0,male,9.0,10.0
zvHmxUAV1ABBZ8FnPpwXpoc4+UUwn/RbQc3AD3FiuUc=,0,1.0,,,7.0,1.0
zvH5JZ8LioqDBfNK3yMWdcT+HgsXvkdwhMKcdr/AkRA=,0,1.0,,,7.0,4.0
zvH4XXqCg4oLo4FRKHafDPBsSIqOVgWW0AN/RvzGzwo=,0,10.0,28.0,female,9.0,10.0
zvGnEb3XhShMz3Giv4eqW4RizwGluy2pG3DAbIGiL7M=,0,4.0,24.0,female,7.0,4.0
zvGj42CORnEqRbZY7QDR5nmA2M9v5It4L4pUKaOWZ7o=,0,5.0,62.0,female,7.0,6.0
zvGJh0M3Htyx+etDuHV/1FvAFjjVHa5ETcSvVX1Z5hg=,0,,,,,
zvGICtUgkoWtdi38LqlABks324pTsxKvqm6yxZt6gk4=,0,1.0,,,7.0,4.0
zvFzogUhpQRzypbl7yxv/LBh0aCQ2atYClB53WWbubw=,0,1.0,,,9.0,3.0
zvFpWzfnRSdLiVZt4M1sGnmb8FgizrzCFemP6BleYOo=,0,13.0,33.0,female,9.0,13.0
zvFnwwzHxwOfjNmGoIR3wYBOpmqDSJobYux5c00Uc1E=,0,1.0,,,7.0,5.0
zvErSbuFuYhJriOSmYd/0wmiWaKBPdZom+cza5drCiA=,0,8.0,19.0,female,7.0,1.0
zvEm32j7tkSv1V/By31mKkEWRItZfH2adKa1vXN9Jss=,0,5.0,34.0,male,9.0,9.0
zvEjGJIhH17qvm4XCoPb6wNYUVQuji0zwn4jUWfxVjM=,0,1.0,,,7.0,3.0
zvENhk6D/XV2zM4V0qeOzse9FDtmnc9nQrGBaIUITmc=,0,6.0,55.0,male,9.0,9.0
zvELxD42awdbJTjvc65MlbZ4s6gS7EzA5C3THcHcN3s=,0,15.0,27.0,male,3.0,5.0
zvDpMf6qhFLp+p1cttm+7uptoJ/QGy6jXnme4Zwa+UQ=,0,1.0,,,7.0,1.0
zvDbJcb8ic56DFYHZDyZBM0MF4D7jiGIM4LWm9dZWgw=,0,22.0,35.0,female,9.0,10.0
zvDNN/ARrWWkdiXFD2Oqdf9OD37MOy8YDN9jwYLIdxI=,0,5.0,34.0,male,7.0,7.0
zvDMkhLwuaHqS7Wbfa8sFuAGjht4ynw3MVf7C091fJ4=,0,15.0,22.0,female,9.0,3.0
zvDLDRAQ23SDYSJhibHLmL2YcvYEcMS8YsHAQLvCTPo=,0,1.0,,,7.0,6.0
zvCwGfxbRsWjlN4mTiZ3TRJV3YMx0QuAQafFQdj2qyM=,0,17.0,23.0,female,9.0,4.0
zvC0c+0oYDzoEta2wyWBttYDBdyvqAXM4NqDzb1NEUQ=,0,13.0,,,4.0,2.0
zvC/5e012P7zThexMvuqfwQNA9pnausHuIU3ZYASNa4=,0,1.0,,,7.0,4.0
zvBg4xy2ApnWqGg1sun5X7/GsO9T3FdyT+hpKoz75SU=,0,8.0,19.0,male,7.0,2.0
zvBJeB3n2UYnbRM2kH0nlu7gb/eR+UsQmXXLP6Pgdkw=,0,1.0,,,7.0,6.0
zvAZ67ks/gY3apdavI7vnxBw2nMIn/Wj2EOOKReUj7Y=,0,5.0,22.0,male,7.0,4.0
zvARB709UwWFVtlEGbmqksTiU5Y3d+1Yh78Gc69EeHk=,0,13.0,32.0,female,3.0,5.0
zvAA5GEtIkPME32V/XoPptO/yx7SPT8GHQRvQ49S7yA=,0,1.0,,,7.0,0.0
zv9lCMA1KKsL1IjwbB2rfwA1wBtRadtE1lOtZaxNX+Q=,0,15.0,27.0,male,9.0,6.0
zv93M+QH0YBGaEXujaIUBZa6rW9xsyZWKB0jxzA/4wM=,0,13.0,25.0,male,3.0,5.0
zv93E9EJxtqt8ppAe50XOyfTs0pjljySF3yvzmwNtlw=,0,13.0,22.0,male,7.0,3.0
zv8AMqy4E1/cEVJCZHKv+nZEoia8hfmRujVXbCkGce0=,0,5.0,30.0,male,9.0,12.0
zv89dxQnCabYYnaxhBW3pbhxoAWjNLjHUCmOigOINds=,0,4.0,39.0,female,9.0,11.0
zv86n1lOoSYD1O+jO+NhuYF5mCuJoymhbTZ0hj13ZuU=,0,1.0,,,7.0,2.0
zv84daoCq4uDYCh7lgciaB73sDpkgdrfyvhydtO98qA=,0,,,,,
zv7sCgQzHfLGExHEdYZYLcci6xtzkM2ifCh4pZKkNWA=,0,22.0,,,4.0,2.0
zv7iDisYYpTtHkeM/QKnEp1CqzBZ9CwvorlzPUPdg6M=,0,5.0,22.0,male,9.0,9.0
zv7c/07bGDkvM7Mfz8P5Pu8Hrr0UrA5uIC1bv8vofYw=,0,3.0,,,9.0,3.0
zv7YD0nkKSSe7d65nHagpWhjh7kKRYTixpS0jjrvp5I=,0,1.0,25.0,male,4.0,1.0
zv76Vyn5QPMJUxbtqSPyaPP/IGwwob5uxcLsyPX6/V0=,0,1.0,,,7.0,6.0
zv64yTvxNvuNA6kudtQwJlmmlmAO/sD/sPUeBskFlQY=,0,14.0,,male,9.0,12.0
zv64Vim4hRcTULTvq3GYW4sCNlAvcGMezRpvaduvcuI=,0,1.0,,,7.0,4.0
zv5jdpZECxZrgx1YjICKbK4HOizQoVcvhetjunjZkUo=,0,,,,,
zv5j9clpfJOTxTXKVT/DuLG8WiNRb0LDJRZXivJPl7U=,0,15.0,49.0,male,7.0,6.0
zv58wzqJIOn6PmCmsx1P8HwVyGodsjak8XlFNjjg9sA=,0,,,,,
zv4fGM+guhFGUK8bMxnr0gatalExezs2MMHozCI2eu4=,0,13.0,35.0,female,9.0,3.0
zv4cEtAH+AVACokQOYghXda694tX/okScyB4irecVZQ=,0,,,,,
zv3lRRT8Q3CdBZYtQBjIm/5Rf7I5tM9nO/BXDefJzb4=,0,3.0,37.0,male,7.0,6.0
zv3/CZuUI1nEQirAx6dfiGCWbunUbYhe5lEgjX3B5B0=,0,1.0,,,7.0,2.0
zv2sjC0P+Kw9AXobo4a9Y7P1/dr/FwN2Kd48UkdXyIg=,0,12.0,32.0,female,9.0,4.0
zv2ehT+JHw7IPaYdDjLc/4nNGjOeijZOdjaenlZZXGQ=,0,15.0,23.0,male,9.0,4.0
zv2dc+7Uo9/PyrPYm7m7eWzQS5Eu+BgZdnw856y8L/I=,0,5.0,31.0,male,9.0,6.0
zv2T0Fn5IfbWl1WD72/hIGNuAOG0C5pB3j9+vjapizg=,0,1.0,,,7.0,3.0
zv27KQHHX6g/h/LEoHIwSb0TkgBpb95dcxkQcczLDOI=,0,,,,,
zv1mkTRA1p99xdu7rv9WxHi127mei40HIkDLnauR52U=,0,13.0,39.0,female,9.0,11.0
zv1LSgtbg+Hkw1pPQ0rmzSoInupUwleRuL4hGR9vzNY=,0,1.0,,,7.0,7.0
zv1Fdc+Tk7VkHHNyql9BDQUyiGxjQXE+mnldwkyipa0=,0,,,,,
zv12NEuyP2XxcgTDu89mGnPLdnfq8xhBY4jQl8JYLxk=,0,1.0,,,7.0,5.0
zv0nO3bim6Cz6SFOT6GATTT0Z04qP3Cs+70xLsU3gUI=,0,5.0,32.0,male,3.0,2.0
zv0lLgsSZgorGn6NIZVksZrOHdVqS7wTYMUK8wUkib4=,0,1.0,34.0,male,3.0,1.0
zv0hcMLTfOF04WwjdjCiD63/gA84NZRkug0eGFSM6Js=,0,1.0,,male,3.0,2.0
zv0a3BFAj0ReATIE6Jqi62/ha4nENEOVj+Qvx3f106w=,0,1.0,,,7.0,2.0
zv04Pa5Jp5hsAw4Id42lmxT6LDXZN/1ItTPI/N1Efvc=,0,1.0,17.0,female,3.0,3.0
zv/uB80QRxZmm7KtViXQvwygCQT2ZMHUyPewHJWt/Rk=,0,1.0,,,7.0,2.0
zv/nT2D0M7W1MPNSs3VlniTPT+J7hSmb5JZcixqFD5o=,0,14.0,29.0,male,9.0,9.0
zv/jFkl2ZtIRT7whEoscpfYXSl0pn3E7wDa0us1FF/Y=,0,1.0,,,7.0,1.0
zv/ik6+GmnDoQAqop1F2TEA/P2TsNNrSklDvf98ap08=,0,15.0,22.0,male,9.0,9.0
zv+pUZFRSY/LmKGwgjuKpMj11PG1xUc0MLWEqw3dxe0=,0,13.0,35.0,female,9.0,12.0
zuzmDPvJwO94jEvMmVD1EmkIpkgjTV/p35/oKoU99Ns=,0,1.0,,,7.0,3.0
zuzkUIKlct50FaY0aVcvaNciDG1HCXs49L9lcbFQCEM=,0,13.0,1038.0,female,7.0,7.0
zuzYhVwgKixWKDvAR97zN1jqee4lV5zAs/nreom6qYA=,0,1.0,,,7.0,1.0
zuzSCy9MPvjiHGTyR4xcKL6v0wUBkPMJuo2eTz6nL5Q=,0,15.0,26.0,female,7.0,5.0
zuz83tbwxi8hqEPwNzcT7frOh/yDDNRn87hijPBTjZI=,0,5.0,24.0,female,9.0,3.0
zuz3Wy7E3Fw7jZJ/WmutF+4/4Nu3AEBVBl2mDlfVo74=,0,1.0,,,7.0,1.0
zuys4h3Nu2LRWPsr0308TMU1UkOf96AnrUy8NyL6U+c=,0,15.0,31.0,female,7.0,6.0
zuyRfkTOjybGBWlJ5kCkVrSNobXf8dNvcdIzQC3ZvxM=,0,6.0,25.0,female,3.0,2.0
zuyNDfMmP1V3xq/eLqH21nqoU6qFD4vSe0ecDF3Ega8=,0,1.0,,,7.0,3.0
zuyHlBch42uShPfXd4aStxYT7efOCXeiH76zIdefbVM=,0,1.0,,,7.0,1.0
zuyCgCsX/t1x6bGHm5OTZ47Ui3fAhTUSPVWTTBVIWEM=,0,1.0,,,7.0,4.0
zuy4cvuS5vT7vimp2vWm5inOqKY00PrLA1hmuguCofc=,0,5.0,29.0,female,9.0,7.0
zuxhGfGxo4sS15U9itfNd6CPr3/gULtBJK9V0QULNJk=,0,1.0,,,7.0,1.0
zuxXvjlLyPd5uzS3P5V0b7LfHnbLla/XysjPfm9jvqc=,0,21.0,21.0,female,9.0,1.0
zuxTdV1WVEOaZ781uw6ozUuftjebSaEDh/CZMpuITCk=,0,1.0,,,7.0,2.0
zuxQoI/3BHkzSa90d2yLDczDB2UmSlxrYYbq09F431o=,0,,,,,
zux62JcCKChWLTdIkcRWzlFpUuFdC+UQ+21tuF7AfEM=,0,18.0,26.0,female,3.0,5.0
zuwLTEz8EtwCsPRnqcL6Q+7uaAmmQMpksx2dkyDQ8/4=,0,13.0,24.0,female,4.0,1.0
zuwFLnzv3TxQRf7wWgvxmWf9CQR3is7g9kSghdLni1o=,0,,,,,
zuwBnBv3d6gwijypZmKCs676pUEmL0+bnprqb24l0N0=,0,13.0,44.0,female,7.0,7.0
zuw8VAmVTS3JfKVLs2Of3voWXePPgcD3k9kNX5AiMqg=,0,11.0,29.0,male,9.0,7.0
zuw/I00ynJfJ6thHQ9BZY7t7WMZ9WlByjWZEvuNdrd0=,0,5.0,58.0,male,9.0,6.0
zuvWZ1/u32+ewxrHVTX7bayC+e9AoQAheTvRj5Msc/o=,0,1.0,,,9.0,1.0
zuvAMYvvz3NE0p6BBkB3CgY3culF0QhOyS+llq4R/z8=,0,6.0,29.0,female,9.0,7.0
zuv3pbjBl7JNWZZqq4CUmtHnPCIJlk3jckUg0UOAq+I=,0,13.0,26.0,female,7.0,4.0
zuv2d9HH4Vh3ivPjgXaARt2zDagHnHlcMKAEhI8exsY=,0,7.0,33.0,male,9.0,4.0
zuuxhJXiU/DtE+11TQOEveCjxCAOs+Oe6+kU8GsmJcU=,0,1.0,,,7.0,1.0
zuubAFmAjOW9WSLlHig62MuiCqO5g6764FUHHAnLxDw=,0,9.0,42.0,male,9.0,1.0
zuuT6457vzmG0s5cPFvLgU1xLdVHuvy903F7QzpyyLk=,0,,,,,
zuuOVM4hWjUXK4jGoFX3vP0mLoYgL2H1sDm4mR2rSRA=,0,17.0,36.0,female,3.0,5.0
zutaWI9JVuSl0ACpUR16A0ccsEoAo8pH5Sbu6hG9Otk=,0,1.0,,,7.0,1.0
zutXDbyYXZTvvCexC9JXBMh1pADFcI0Yhm8gNp0qg2Y=,0,6.0,23.0,female,3.0,4.0
zutEEoNXWK8OW6smAgjFb/tAG793V3QAVtTQzkjZzyw=,0,22.0,27.0,male,3.0,5.0
zusUPaWxrGeuUEif8rkZE7qz0KhOw6d4ov3i3A5PAco=,0,5.0,27.0,female,9.0,3.0
zus4zzobK8Ql7PtAcKL+dEr9ByyCPEEtXvQxHvQs7wo=,0,1.0,,,7.0,1.0
zus/Qf+qfLTYkNmQeDIzCLGW66rQNRIzI8N5+gLIO+g=,0,13.0,29.0,male,7.0,1.0
zurmm3JFngxBLYu2FIzB7mUMXSnngNBnwgbpgHM4wsA=,0,1.0,,,7.0,3.0
zurlMPIbAbFShyzZkzBlu6o1+3hYU4fQfRSRaRpfBk8=,0,1.0,,,7.0,2.0
zurgqrqdgqCmRr1e3RT7ohVPkKbhdte+xksuW6chsRE=,0,3.0,19.0,female,4.0,1.0
zur2EMwUxV5unmLHTIWrZsf0GKSvj7OJi7aQ30htpjk=,0,1.0,,,7.0,1.0
zuqxNwiupKfZgQrBWHDpV8/CYT1/t4ZxFcHU/YQfV0c=,0,1.0,,,7.0,2.0
zuqM0DKgqJzEfyf4Eb9qyrOr0bRBPVm0K1I6oY0gXGg=,0,1.0,30.0,male,7.0,2.0
zupjduNy1CSzecCyD7uwfJj8ngnim8DeC1Pt03j2h5E=,0,13.0,26.0,male,7.0,2.0
zup8DlyWJNyRnZ8obUh1dvl4z7s21cyDGKMRBACdnxQ=,0,1.0,,,7.0,1.0
zuozYKi47v02rw1mde/StuUV8+RQ4wXgtqj5BzXgiDo=,0,1.0,,,7.0,4.0
zuob7Dc+nw4SBsq5TceAPOgXoPQUBd/Ae2fN5IQ6FVM=,0,1.0,,,7.0,2.0
zuoKLewYvDqvaKaRF7Be68OVGteTnZmoG4XXhmhp3VI=,0,5.0,42.0,male,7.0,4.0
zunw3CPwPJTzf7oIFzjoaukmM/rEGU3S1uIr/G2aY1I=,0,15.0,33.0,female,9.0,9.0
zun1xKmOl+TglbVaAMFbPG+nvmaxHet8jIxXoyqpICI=,0,6.0,21.0,male,3.0,4.0
zumKsYJ0pWMyH9mQs634tgLoI7zXtfteqrhnZ8BniTU=,0,11.0,23.0,male,9.0,9.0
zumDZf19xuEXVnAt6NS5saODHMfT4KkWY3O3IRk7mI0=,0,1.0,,,7.0,5.0
zum5pF2Ia/eknZ2wc6eCh6ISFxlzpNobMVm+qfL6iDs=,0,1.0,,,7.0,4.0
zulzpWTMdbv3vb+TBwlVQiGV7iDTEsPTgeDXuS6UKl0=,0,1.0,,,7.0,3.0
zulV0j75VYlZQN7bLjf/QelsrAySYzxca6b7CtKMboo=,0,4.0,25.0,female,7.0,5.0
zulE7Yk7WRSpJRA9lj4TSm2/QLxOmDGZeW3L5no6Nq0=,0,,,,,
zuktZTRz59rTTUC/LyKo9YrK2qQ02fe2u67RScwwifw=,0,6.0,26.0,female,9.0,8.0
zujzuKIno8aD8g/goJLnuWf4wl3Q85Ngb+ZiXKa7AhM=,0,13.0,28.0,female,9.0,10.0
zujsE5eCH2/LRGTah68xhJPCvGMc1cJosOSRO7YkCgE=,0,6.0,24.0,male,7.0,2.0
zujrSCg3ikW7azZnf8aZUA7ZGrBO0Qp1k2qwzETl/oA=,0,1.0,,,7.0,7.0
zujnAYzBu3Q70so63kvNWTNBeNqhxMri6jmqI+S06pg=,0,6.0,27.0,male,9.0,10.0
zujb3/XPNpe6D98qHr0AlcJ/RH18JPYraLW4gFeDSAM=,0,15.0,39.0,female,9.0,13.0
zujP1bShxM9Zy+47eWE/Z+RiPFIy4fpLlhKOMcNi4jM=,0,13.0,,,3.0,3.0
zujE4bfBHCrZfpkAI0y3tV7HYzaG300O+3K+HxKIbds=,0,1.0,,,7.0,1.0
zuhx7AIkdSjVKURJp4MsKN3XvoXTyIL47cdPZF13ZqI=,0,,,,,
zuhh6IHbhvmy8WAfZHEXiHDUKqV1hDffkYuJSFGC5C0=,0,14.0,,,3.0,5.0
zuhea4LQ23REtm8+hx6pNGuIBVgAnhh7a8+XvVeuDTY=,0,,,,,
zuhb+4pxCfghnr+C336XwW3u4itl8AZtkMrK5HBIhCo=,0,,,,,
zuhCPFjtPK6Qostxb7eqq2znDkB57kjJE7k6zkLfCVU=,0,,,,,
zuh7jGXSTQLrwHOgh9DDt2FmmsUXszvivNIF3RLSZck=,0,,,,,
zuglYVMUaKVZ53JUSo7jP5Go90nYzRfwgtu0gPTeRR4=,0,5.0,35.0,male,7.0,3.0
zugd/i91ywiPCyIU4qsJwQoBRfg0FuKnVt8foUlDjio=,0,,,,,
zug56uUSCMaqwx/ym3zQdfwGWGeKrKO7zaOaJ+BUlVg=,0,13.0,21.0,female,3.0,4.0
zufyEMznDUEBYOOU+tD815O0Nsu0kqSxvSOg2EbyQg8=,0,1.0,,,7.0,1.0
zufq7csEMGgtFACnmxH2AVTP8Pc/CdCaufR/Li2z8EY=,0,1.0,,,7.0,4.0
zufoq83Q4/drS6s+J1hrWDx6FpSeQV3EqVTycEL8MB0=,0,13.0,30.0,female,9.0,12.0
zufnm+joHO5JubZds5k6Wc4Ynvxw616geS7HV6xtjVU=,0,13.0,27.0,male,9.0,3.0
zufDR7PmB9ecKqUBDapsAEaRA7589lGaHBhBShfBywA=,0,1.0,,,7.0,2.0
zuf7q3pSBtN31ueUWhaiZvcQYiqRnAhXSoPHSoPqswU=,0,,,,,
zuem2m5khb89KZ/3Dg5AmiQp0whY3nZl7uUJaZXi1MI=,0,,,,,
zueTt/yo7Cx8zD5YiwnpUrHRpjqMje08Wb3XeMv6guc=,0,5.0,21.0,male,3.0,5.0
zue6J2TG57pSFrXTJnlfrDYGwkLaZVa/LDm7QwOJ5Zw=,0,14.0,39.0,female,9.0,3.0
zudxe/5xIE8ME/HPDd4WYUcb58Zp5RY138XQO6xc/Cc=,0,1.0,,,7.0,5.0
zudr9jI6VT/2P+UZRUP7wB2aL5XRastu7o478MqShJE=,0,5.0,20.0,male,7.0,1.0
zudoUOGoV8C4ebiKgITOb/E6RWrP48pX6BusSPBag7c=,0,13.0,24.0,male,3.0,5.0
zudT9lqaj4UrdtHKdMiSZLRfk7CeOO6NXx2U6Am/sLk=,0,,,,,
zudJuvLKDdFbZeqjIrkm01RFCL706Iq0mUL0L1VQm+E=,0,13.0,30.0,male,9.0,10.0
zuczPLmwaaeroV6UsMx308W3Qg/Zy07qF4411lKzTVs=,0,1.0,,,7.0,1.0
zuchTjVHapEGH09bsEMV6wRfyrQtvobKi6FEeo5PgPE=,0,1.0,,,7.0,4.0
zucRpHYzcqc/lFhcf793sXkoeUe8hf6IRYPlWKroYNc=,0,1.0,,,9.0,2.0
zucFCjX9laJPOn92vXdjU+FOYAG6R/coJi7Ev7Qwhd0=,0,1.0,,,7.0,1.0
zubwynj4STbzukArHnnEGJxY8LoEGx6flsXauqRLVdo=,0,4.0,32.0,male,9.0,10.0
zubkRr+ZLp2tA4YFep11ldx66Sg7frL7SRGkX9WH66Q=,0,1.0,,,7.0,6.0
zub3cx/nwJm4cVmX4XhZHisLTZItpoyqEE53FAq+YfA=,0,5.0,26.0,female,3.0,2.0
zuayRQjA1D5zJbmLD5v0Xgfi5q1QvBlg9B+sIYLZZW0=,0,10.0,,female,9.0,1.0
