,msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,total,years,months,days
660,zw2ZSWSBlzlfZdbqmITA2V6h9lNHB/JPihHxpV0SJRM=,20170103,1,0,0,1,11,13,2775.31,13,2017,01,03
661,zw2ZSWSBlzlfZdbqmITA2V6h9lNHB/JPihHxpV0SJRM=,20160916,36,11,3,5,70,105,19873.414,125,2016,09,16
662,zw2Y7romtYZe5Uc74PYFLbdyVJP2isbNSkh3UyUn3Aw=,20161010,2,0,0,0,7,9,1416.086,9,2016,10,10
663,zw2Y7romtYZe5Uc74PYFLbdyVJP2isbNSkh3UyUn3Aw=,20160222,0,0,0,0,22,21,5953.124,22,2016,02,22
664,zw2Y7romtYZe5Uc74PYFLbdyVJP2isbNSkh3UyUn3Aw=,20151121,1,0,0,0,18,16,7371.025,19,2015,11,21
665,zw2Y7romtYZe5Uc74PYFLbdyVJP2isbNSkh3UyUn3Aw=,20150331,0,0,2,1,3,6,1428.36,6,2015,03,31
666,zw0oXV6zl3ZCmOY7Ft+0l/eliZc4wkq4JC9ndwTdFus=,20160316,29,7,1,5,35,66,9434.562,77,2016,03,16
667,zw0oXV6zl3ZCmOY7Ft+0l/eliZc4wkq4JC9ndwTdFus=,20151107,27,3,3,2,22,44,6142.371,57,2015,11,07
668,zw0oXV6zl3ZCmOY7Ft+0l/eliZc4wkq4JC9ndwTdFus=,20161217,1,0,1,1,1,3,538.298,4,2016,12,17
669,zw0oXV6zl3ZCmOY7Ft+0l/eliZc4wkq4JC9ndwTdFus=,20160711,1,1,0,0,0,2,137.993,2,2016,07,11
670,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20150703,9,0,1,2,7,16,2486.513,19,2015,07,03
671,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20150128,20,3,2,3,25,39,7995.302,53,2015,01,28
672,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20160815,19,5,1,3,13,34,4605.615,41,2016,08,15
673,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20161004,3,0,0,3,9,12,2822.157,15,2016,10,04
674,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20161128,1,2,1,0,6,8,1928.694,10,2016,11,28
675,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20170203,0,0,0,1,7,7,1980.848,8,2017,02,03
676,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20160623,27,5,2,6,153,114,42143.668,193,2016,06,23
677,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20150320,13,3,5,2,44,60,13535.426000000001,67,2015,03,20
678,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20150512,15,5,2,7,73,64,21647.542999999998,102,2015,05,12
679,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20160315,2,3,1,2,110,86,28635.137000000002,118,2016,03,15
680,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20150825,17,0,2,2,65,75,17562.907,86,2015,08,25
681,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20151014,15,4,4,4,45,41,14157.693000000001,72,2015,10,14
682,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20151205,6,2,1,0,88,12,23512.069,97,2015,12,05
683,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20160504,18,3,2,4,73,57,20177.793,100,2016,05,04
684,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,20160124,35,4,4,3,127,108,34447.08,173,2016,01,24
685,zvue4vmeu70nRq0Hn6rFKzYdpd4B86b1wCDEnkzQAdc=,20160411,0,0,0,0,11,11,2826.215,11,2016,04,11
686,zvue4vmeu70nRq0Hn6rFKzYdpd4B86b1wCDEnkzQAdc=,20170219,0,0,0,2,3,4,1015.6160000000001,5,2017,02,19
687,zvue4vmeu70nRq0Hn6rFKzYdpd4B86b1wCDEnkzQAdc=,20161222,26,3,2,3,15,47,4681.153,49,2016,12,22
688,zvue4vmeu70nRq0Hn6rFKzYdpd4B86b1wCDEnkzQAdc=,20160923,1,0,0,3,5,4,1728.665,9,2016,09,23
689,zvue4vmeu70nRq0Hn6rFKzYdpd4B86b1wCDEnkzQAdc=,20160618,6,3,3,3,18,24,5267.784000000001,33,2016,06,18
690,zvue4vmeu70nRq0Hn6rFKzYdpd4B86b1wCDEnkzQAdc=,20160213,16,1,0,1,60,32,15635.983,78,2016,02,13
691,zvue4vmeu70nRq0Hn6rFKzYdpd4B86b1wCDEnkzQAdc=,20150217,4,1,1,0,6,12,1575.29,12,2015,02,17
692,zvte0CDgpTKAsfdxAIU+e4mzKWWZkMeLF/WGlxAsH6g=,20160629,6,0,0,0,2,8,631.37,8,2016,06,29
693,zvte0CDgpTKAsfdxAIU+e4mzKWWZkMeLF/WGlxAsH6g=,20160828,31,1,2,8,154,156,41199.784,196,2016,08,28
694,zvte0CDgpTKAsfdxAIU+e4mzKWWZkMeLF/WGlxAsH6g=,20161107,27,5,5,2,140,165,36674.801,179,2016,11,07
695,zvte0CDgpTKAsfdxAIU+e4mzKWWZkMeLF/WGlxAsH6g=,20151214,6,4,2,1,7,20,2451.446,20,2015,12,14
696,zvte0CDgpTKAsfdxAIU+e4mzKWWZkMeLF/WGlxAsH6g=,20170227,2,0,0,0,6,7,1587.639,8,2017,02,27
697,zvte0CDgpTKAsfdxAIU+e4mzKWWZkMeLF/WGlxAsH6g=,20150109,1,0,0,0,6,6,1717.0529999999999,7,2015,01,09
698,zvte0CDgpTKAsfdxAIU+e4mzKWWZkMeLF/WGlxAsH6g=,20170108,1,0,0,0,44,45,11312.035,45,2017,01,08
699,zvlCRGxnSDcbpwQ9HM0J2V3Z34n59plt0tLdFB6E3W0=,20160907,0,0,0,0,7,6,1890.7420000000002,7,2016,09,07
700,zvlCRGxnSDcbpwQ9HM0J2V3Z34n59plt0tLdFB6E3W0=,20161029,3,0,0,0,21,24,5181.222,24,2016,10,29
701,zvlCRGxnSDcbpwQ9HM0J2V3Z34n59plt0tLdFB6E3W0=,20161220,0,0,0,0,60,3,14804.08,60,2016,12,20
702,zvlCRGxnSDcbpwQ9HM0J2V3Z34n59plt0tLdFB6E3W0=,20170209,0,0,0,0,31,23,6604.409000000001,31,2017,02,09
703,zvlCRGxnSDcbpwQ9HM0J2V3Z34n59plt0tLdFB6E3W0=,20150826,6,0,0,0,24,15,5793.378000000001,30,2015,08,26
704,zvlCRGxnSDcbpwQ9HM0J2V3Z34n59plt0tLdFB6E3W0=,20160226,0,0,0,0,5,4,1138.985,5,2016,02,26
705,zvlCRGxnSDcbpwQ9HM0J2V3Z34n59plt0tLdFB6E3W0=,20151112,5,1,1,1,22,12,5220.1990000000005,30,2015,11,12
706,zvlCRGxnSDcbpwQ9HM0J2V3Z34n59plt0tLdFB6E3W0=,20150423,3,3,1,0,66,11,18707.967,73,2015,04,23
707,zvlCRGxnSDcbpwQ9HM0J2V3Z34n59plt0tLdFB6E3W0=,20150220,0,0,0,0,1,1,234.954,1,2015,02,20
708,zvlCRGxnSDcbpwQ9HM0J2V3Z34n59plt0tLdFB6E3W0=,20150624,3,1,0,1,9,4,2732.897,14,2015,06,24
709,zvlCRGxnSDcbpwQ9HM0J2V3Z34n59plt0tLdFB6E3W0=,20160718,0,0,0,0,17,11,4422.524,17,2016,07,18
710,zvlCRGxnSDcbpwQ9HM0J2V3Z34n59plt0tLdFB6E3W0=,20160517,4,2,0,1,9,6,2399.873,16,2016,05,17
711,zvjgWS6M5HR1y8hbJujRUpkVchwMa8eFwbgNlMfNN90=,20160822,0,0,1,0,1,2,360.102,2,2016,08,22
712,zvjLhRJZ3tbGx+6de2hOafno8AgWOXDE8umvE5sZikk=,20161011,0,0,0,0,6,6,1669.746,6,2016,10,11
713,zvjLhRJZ3tbGx+6de2hOafno8AgWOXDE8umvE5sZikk=,20160724,4,1,2,3,9,18,3619.759,19,2016,07,24
714,zvjLhRJZ3tbGx+6de2hOafno8AgWOXDE8umvE5sZikk=,20160404,4,0,0,1,3,7,1115.403,8,2016,04,04
715,zvhRQYR6+BNRa2rRm/JNAkxMnpn47IcuimAQ9DqYi6A=,20161001,0,2,1,1,143,57,35387.774,147,2016,10,01
716,zvhRQYR6+BNRa2rRm/JNAkxMnpn47IcuimAQ9DqYi6A=,20160424,6,3,1,0,57,26,14118.676000000001,67,2016,04,24
717,zvhRQYR6+BNRa2rRm/JNAkxMnpn47IcuimAQ9DqYi6A=,20170110,1,1,2,1,49,37,12429.589,54,2017,01,10
718,zvhRQYR6+BNRa2rRm/JNAkxMnpn47IcuimAQ9DqYi6A=,20161121,2,0,0,0,34,34,8330.064,36,2016,11,21
719,zvhRQYR6+BNRa2rRm/JNAkxMnpn47IcuimAQ9DqYi6A=,20160613,2,0,1,1,103,48,24613.218999999997,107,2016,06,13
720,zvhRQYR6+BNRa2rRm/JNAkxMnpn47IcuimAQ9DqYi6A=,20160802,23,10,5,6,169,76,45717.849,213,2016,08,02
721,zvgVbu5o5+PPCZid4NwqQrGNJVzdptkMj+9ANZ6PXtA=,20151125,0,0,1,0,4,5,1365.619,5,2015,11,25
722,zvgVbu5o5+PPCZid4NwqQrGNJVzdptkMj+9ANZ6PXtA=,20160124,2,1,1,1,64,63,17587.725,69,2016,01,24
723,zvgVbu5o5+PPCZid4NwqQrGNJVzdptkMj+9ANZ6PXtA=,20160423,3,0,0,0,1,4,312.251,4,2016,04,23
724,zvgVbu5o5+PPCZid4NwqQrGNJVzdptkMj+9ANZ6PXtA=,20170126,0,1,0,0,11,10,2548.11,12,2017,01,26
725,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,20160608,5,0,0,6,190,104,44803.357,201,2016,06,08
726,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,20150425,11,2,8,4,151,151,40432.966,176,2015,04,25
727,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,20150616,3,1,1,1,70,72,18012.078999999998,76,2015,06,16
728,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,20150805,6,0,0,1,35,40,8538.026,42,2015,08,05
729,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,20151001,1,0,0,0,169,169,41967.689000000006,170,2015,10,01
730,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,20151120,0,2,0,0,4,6,1193.354,6,2015,11,20
731,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,20160729,0,0,0,0,63,63,14840.0,63,2016,07,29
732,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,20160228,1,2,2,0,148,144,36043.823,153,2016,02,28
733,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,20170111,1,0,0,0,8,7,1981.046,9,2017,01,11
734,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,20161113,2,1,3,0,115,83,28133.905,121,2016,11,13
735,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,20160920,3,0,0,0,31,31,7387.751,34,2016,09,20
736,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,20160418,0,1,0,0,2,3,595.895,3,2016,04,18
737,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,20160109,3,0,3,0,137,139,34318.609,143,2016,01,09
738,zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,20161228,0,0,0,0,1,1,237.165,1,2016,12,28
739,zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,20170219,8,4,1,1,12,25,3842.748,26,2017,02,19
740,zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,20160517,1,1,1,0,15,16,3632.566,18,2016,05,17
741,zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,20160713,1,0,0,0,0,1,43.388999999999996,1,2016,07,13
742,zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,20160914,0,0,0,0,1,1,276.48,1,2016,09,14
743,zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,20160320,2,0,0,0,2,4,530.547,4,2016,03,20
744,zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,20160107,4,6,2,0,6,18,2375.24,18,2016,01,07
745,zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,20151112,12,10,9,8,29,62,9647.463,68,2015,11,12
746,zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,20150910,2,1,0,0,14,17,2699.833,17,2015,09,10
747,zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,20150704,1,0,0,0,5,5,937.194,6,2015,07,04
748,zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,20150422,0,1,1,1,23,25,5606.885,26,2015,04,22
749,zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,20161106,1,1,0,0,4,5,990.562,6,2016,11,06
750,zvX/4TbuW37GKoAOLsbbmw2nayHKGP1vyXQTRUqcb3M=,20160717,4,1,0,0,7,12,1703.9660000000001,12,2016,07,17
751,zvX/4TbuW37GKoAOLsbbmw2nayHKGP1vyXQTRUqcb3M=,20150721,0,2,1,1,7,11,2033.536,11,2015,07,21
752,zvX/4TbuW37GKoAOLsbbmw2nayHKGP1vyXQTRUqcb3M=,20151226,1,0,1,0,13,13,2983.2709999999997,15,2015,12,26
753,zvX/4TbuW37GKoAOLsbbmw2nayHKGP1vyXQTRUqcb3M=,20170213,2,1,0,2,16,21,4430.005999999999,21,2017,02,13
754,zvX/4TbuW37GKoAOLsbbmw2nayHKGP1vyXQTRUqcb3M=,20161101,5,1,2,1,18,24,5036.446,27,2016,11,01
755,zvX/4TbuW37GKoAOLsbbmw2nayHKGP1vyXQTRUqcb3M=,20161224,7,0,0,5,37,36,9787.796,49,2016,12,24
756,zvVYcBF0rOiodRI6uHYEd8WbRDjIzZhImd4HIMyrgp8=,20170101,19,2,2,1,79,59,17648.693,103,2017,01,01
757,zvTpgEf6wJYPG44qjjaegvRz8Xp4hsy3n6uNovERnBs=,20170210,9,0,4,1,108,48,27033.092999999997,122,2017,02,10
758,zvTpgEf6wJYPG44qjjaegvRz8Xp4hsy3n6uNovERnBs=,20160921,6,3,3,1,83,91,20191.418999999998,96,2016,09,21
759,zvTpgEf6wJYPG44qjjaegvRz8Xp4hsy3n6uNovERnBs=,20160525,13,10,4,7,59,53,17925.109,93,2016,05,25
760,zvSIDeCguIGwdXHWeHqKzbwWOt5P6wNFEiZUaF5MvC8=,20161220,6,2,3,1,13,23,4109.799,25,2016,12,20
761,zvQx89Wlkpz4Do72St2E3GkKYSrK+hzys6lvTTsYKD4=,20160522,8,0,0,4,4,16,1954.037,16,2016,05,22
762,zvQx89Wlkpz4Do72St2E3GkKYSrK+hzys6lvTTsYKD4=,20161007,7,5,2,1,5,20,2275.13,20,2016,10,07
763,zvQx89Wlkpz4Do72St2E3GkKYSrK+hzys6lvTTsYKD4=,20170131,0,2,0,0,4,6,961.502,6,2017,01,31
764,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20160423,1,0,0,0,36,37,8203.37,37,2016,04,23
765,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20170204,4,1,2,4,41,46,10571.268,52,2017,02,04
766,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20161209,26,6,4,4,59,67,16144.021,99,2016,12,09
767,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20161012,6,1,1,0,41,43,10661.0,49,2016,10,12
768,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20150215,0,0,0,0,1,1,260.368,1,2015,02,15
769,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20160813,5,15,0,2,62,76,16390.345,84,2016,08,13
770,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20160618,5,0,1,0,12,18,2776.2529999999997,18,2016,06,18
771,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20150411,3,2,0,1,24,26,6058.113,30,2015,04,11
772,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20160225,1,10,0,0,1,12,1075.853,12,2016,02,25
773,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20151031,9,18,0,1,35,57,9860.081,63,2015,10,31
774,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20150911,1,1,0,1,38,38,8672.65,41,2015,09,11
775,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20151229,8,0,0,0,1,9,368.536,9,2015,12,29
776,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20150722,5,0,1,0,299,107,74451.901,305,2015,07,22
777,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,20150531,0,2,0,0,70,22,16817.76,72,2015,05,31
778,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,20150701,3,0,1,0,18,10,4481.152,22,2015,07,01
779,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,20161228,0,0,0,0,4,2,980.216,4,2016,12,28
780,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,20161003,4,1,1,1,23,11,6008.05,30,2016,10,03
781,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,20160809,4,2,2,4,61,20,18499.025,73,2016,08,09
782,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,20160616,7,2,1,1,45,17,13944.721000000001,56,2016,06,16
783,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,20160416,10,1,0,1,10,22,2889.12,22,2016,04,16
784,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,20151215,3,1,0,1,42,3,11301.322,47,2015,12,15
785,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,20151021,5,1,0,0,32,14,9569.851999999999,38,2015,10,21
786,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,20150828,2,0,0,1,26,7,6736.27,29,2015,08,28
787,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,20160205,0,0,0,0,49,35,13266.93,49,2016,02,05
788,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,20150512,3,0,0,1,6,10,1789.141,10,2015,05,12
789,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,20150129,9,3,2,1,42,51,12289.525,57,2015,01,29
790,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,20150321,3,2,0,1,34,28,9442.898000000001,40,2015,03,21
791,zvDNN/ARrWWkdiXFD2Oqdf9OD37MOy8YDN9jwYLIdxI=,20150406,1,0,1,0,10,12,2907.268,12,2015,04,06
792,zvDNN/ARrWWkdiXFD2Oqdf9OD37MOy8YDN9jwYLIdxI=,20150811,0,0,0,1,5,3,1630.835,6,2015,08,11
793,zvDNN/ARrWWkdiXFD2Oqdf9OD37MOy8YDN9jwYLIdxI=,20160808,0,0,0,1,0,1,204.497,1,2016,08,08
794,zvDNN/ARrWWkdiXFD2Oqdf9OD37MOy8YDN9jwYLIdxI=,20170122,1,1,0,0,0,2,92.95200000000001,2,2017,01,22
795,zvDNN/ARrWWkdiXFD2Oqdf9OD37MOy8YDN9jwYLIdxI=,20151217,6,1,2,0,17,13,4811.308,26,2015,12,17
796,zvC0c+0oYDzoEta2wyWBttYDBdyvqAXM4NqDzb1NEUQ=,20160504,13,1,1,2,16,33,4594.577,33,2016,05,04
797,zvC0c+0oYDzoEta2wyWBttYDBdyvqAXM4NqDzb1NEUQ=,20151104,16,2,2,0,10,25,3047.9570000000003,30,2015,11,04
798,zvC0c+0oYDzoEta2wyWBttYDBdyvqAXM4NqDzb1NEUQ=,20160107,0,0,0,0,6,5,1394.8870000000002,6,2016,01,07
799,zvC0c+0oYDzoEta2wyWBttYDBdyvqAXM4NqDzb1NEUQ=,20160310,3,0,1,0,15,19,4005.695,19,2016,03,10
800,zvC0c+0oYDzoEta2wyWBttYDBdyvqAXM4NqDzb1NEUQ=,20160705,3,0,0,1,7,11,1917.6779999999999,11,2016,07,05
801,zvC0c+0oYDzoEta2wyWBttYDBdyvqAXM4NqDzb1NEUQ=,20160910,11,2,1,0,15,27,4278.763,29,2016,09,10
802,zvC0c+0oYDzoEta2wyWBttYDBdyvqAXM4NqDzb1NEUQ=,20161116,9,0,1,0,20,30,5092.169,30,2016,11,16
803,zvC0c+0oYDzoEta2wyWBttYDBdyvqAXM4NqDzb1NEUQ=,20170110,1,0,0,0,8,9,2076.306,9,2017,01,10
804,zv7YD0nkKSSe7d65nHagpWhjh7kKRYTixpS0jjrvp5I=,20161218,0,0,0,1,81,59,20026.556,82,2016,12,18
805,zv0nO3bim6Cz6SFOT6GATTT0Z04qP3Cs+70xLsU3gUI=,20160224,5,0,0,0,7,8,1892.0739999999998,12,2016,02,24
806,zv0nO3bim6Cz6SFOT6GATTT0Z04qP3Cs+70xLsU3gUI=,20151106,1,0,1,0,9,2,2816.782,11,2015,11,06
807,zv0nO3bim6Cz6SFOT6GATTT0Z04qP3Cs+70xLsU3gUI=,20170110,4,0,0,1,9,11,2330.417,14,2017,01,10
808,zv0nO3bim6Cz6SFOT6GATTT0Z04qP3Cs+70xLsU3gUI=,20160703,1,0,1,0,3,5,917.7280000000001,5,2016,07,03
809,zuzYhVwgKixWKDvAR97zN1jqee4lV5zAs/nreom6qYA=,20170112,0,2,1,1,16,20,4554.835,20,2017,01,12
810,zuzYhVwgKixWKDvAR97zN1jqee4lV5zAs/nreom6qYA=,20161118,0,1,1,0,11,6,3164.656,13,2016,11,18
811,zuzYhVwgKixWKDvAR97zN1jqee4lV5zAs/nreom6qYA=,20160925,6,1,1,0,9,17,2900.7340000000004,17,2016,09,25
812,zuzYhVwgKixWKDvAR97zN1jqee4lV5zAs/nreom6qYA=,20160707,0,1,0,0,5,2,1356.3670000000002,6,2016,07,07
813,zuzYhVwgKixWKDvAR97zN1jqee4lV5zAs/nreom6qYA=,20160503,0,1,0,0,14,15,3622.506,15,2016,05,03
814,zuzSCy9MPvjiHGTyR4xcKL6v0wUBkPMJuo2eTz6nL5Q=,20160908,4,7,5,0,19,25,6269.441,35,2016,09,08
815,zuzSCy9MPvjiHGTyR4xcKL6v0wUBkPMJuo2eTz6nL5Q=,20150528,13,3,3,1,2,21,1359.545,22,2015,05,28
816,zuyCgCsX/t1x6bGHm5OTZ47Ui3fAhTUSPVWTTBVIWEM=,20160922,0,0,0,0,5,5,1197.0,5,2016,09,22
817,zuyCgCsX/t1x6bGHm5OTZ47Ui3fAhTUSPVWTTBVIWEM=,20150509,4,0,1,0,8,13,2298.121,13,2015,05,09
818,zuw8VAmVTS3JfKVLs2Of3voWXePPgcD3k9kNX5AiMqg=,20150420,0,0,0,0,38,2,13779.562,38,2015,04,20
819,zuw8VAmVTS3JfKVLs2Of3voWXePPgcD3k9kNX5AiMqg=,20150807,0,0,0,0,1,1,217.803,1,2015,08,07
820,zuw8VAmVTS3JfKVLs2Of3voWXePPgcD3k9kNX5AiMqg=,20151124,0,0,0,0,39,11,10561.741000000002,39,2015,11,24
821,zuw8VAmVTS3JfKVLs2Of3voWXePPgcD3k9kNX5AiMqg=,20160220,3,0,0,0,5,8,1007.4910000000001,8,2016,02,20
822,zuw8VAmVTS3JfKVLs2Of3voWXePPgcD3k9kNX5AiMqg=,20160519,0,0,0,0,16,16,4924.3640000000005,16,2016,05,19
823,zuw8VAmVTS3JfKVLs2Of3voWXePPgcD3k9kNX5AiMqg=,20160821,15,0,0,0,0,15,12.982000000000001,15,2016,08,21
824,zuw8VAmVTS3JfKVLs2Of3voWXePPgcD3k9kNX5AiMqg=,20161208,0,0,0,0,42,23,10666.788999999999,42,2016,12,08
825,zuw8VAmVTS3JfKVLs2Of3voWXePPgcD3k9kNX5AiMqg=,20150117,2,0,0,0,18,15,4979.687,20,2015,01,17
826,zuw/I00ynJfJ6thHQ9BZY7t7WMZ9WlByjWZEvuNdrd0=,20150920,8,1,3,0,30,42,8222.11,42,2015,09,20
827,zuw/I00ynJfJ6thHQ9BZY7t7WMZ9WlByjWZEvuNdrd0=,20160915,0,1,0,0,14,14,3413.441,15,2016,09,15
828,zuw/I00ynJfJ6thHQ9BZY7t7WMZ9WlByjWZEvuNdrd0=,20150429,12,1,1,3,70,81,17892.936999999998,87,2015,04,29
829,zuw/I00ynJfJ6thHQ9BZY7t7WMZ9WlByjWZEvuNdrd0=,20150712,0,0,0,1,0,1,64.20100000000001,1,2015,07,12
830,zuw/I00ynJfJ6thHQ9BZY7t7WMZ9WlByjWZEvuNdrd0=,20151211,1,2,0,5,26,32,8493.01,34,2015,12,11
831,zuw/I00ynJfJ6thHQ9BZY7t7WMZ9WlByjWZEvuNdrd0=,20160304,4,1,0,0,0,5,73.009,5,2016,03,04
832,zuw/I00ynJfJ6thHQ9BZY7t7WMZ9WlByjWZEvuNdrd0=,20160518,0,1,0,10,22,33,8373.525,33,2016,05,18
833,zuw/I00ynJfJ6thHQ9BZY7t7WMZ9WlByjWZEvuNdrd0=,20170127,2,0,1,1,13,12,3560.809,17,2017,01,27
834,zuw/I00ynJfJ6thHQ9BZY7t7WMZ9WlByjWZEvuNdrd0=,20150214,2,0,0,0,9,11,2415.248,11,2015,02,14
835,zuuZ4EU4/qB+2tVuKwf0Z1VZFxvTtmpxHWJfBsanJ/0=,20150904,1,0,0,1,13,15,3663.386,15,2015,09,04
836,zutEEoNXWK8OW6smAgjFb/tAG793V3QAVtTQzkjZzyw=,20150825,5,0,1,0,12,18,3403.26,18,2015,08,25
837,zutEEoNXWK8OW6smAgjFb/tAG793V3QAVtTQzkjZzyw=,20151222,9,2,0,0,77,68,19124.747,88,2015,12,22
838,zutEEoNXWK8OW6smAgjFb/tAG793V3QAVtTQzkjZzyw=,20170103,0,0,1,1,13,15,3617.067,15,2017,01,03
839,zutEEoNXWK8OW6smAgjFb/tAG793V3QAVtTQzkjZzyw=,20161030,0,0,0,0,14,13,3641.067,14,2016,10,30
840,zutEEoNXWK8OW6smAgjFb/tAG793V3QAVtTQzkjZzyw=,20151022,1,1,0,0,13,12,3537.611,15,2015,10,22
841,zutEEoNXWK8OW6smAgjFb/tAG793V3QAVtTQzkjZzyw=,20160822,0,0,0,0,4,4,989.674,4,2016,08,22
842,zutEEoNXWK8OW6smAgjFb/tAG793V3QAVtTQzkjZzyw=,20160612,0,0,0,0,2,2,565.393,2,2016,06,12
843,zutEEoNXWK8OW6smAgjFb/tAG793V3QAVtTQzkjZzyw=,20150629,1,1,0,0,20,7,5075.045,22,2015,06,29
