msno,city,bd,gender,registered_via,registration_init_time,expiration_date,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,is_churn
kSpBX23gnfr+AuWRSuYyexSCbf52Amc0StJPFKo2PxA=,14,28,male,7,20131024,20170818,20170204,1,0,0,1,4,6,1111.637,41,30,149,149,1,20150923,20151023,0,1
+pte79/awjipUS+PKvXB1QHbiHJ2llCzg8TSmB7kMI4=,13,32,male,9,20081105,20170910,20150202,10,0,1,0,50,12,11712.924,37,0,0,149,1,20150510,20150610,0,0
Ll8G9PFzbx2ehlQG+SoYycofi2kOSPohrNVDxHxuXCc=,22,26,male,7,20120315,20171006,20150726,0,1,0,1,2,4,803.921,41,30,149,149,1,20150410,20150510,0,0
4KLjQMWmHwfReTbiUHeQl3cYemnjv/FgpDMx7IvBfZ4=,4,27,female,9,20120619,20170709,20160202,0,0,0,0,2,2,486.505,40,30,149,149,1,20160619,20160720,0,1
p+yDuuI7BqpID6/NeVefe0l3HskL5+M9YHJe6pIV9V8=,5,31,male,7,20130615,20170913,20160620,1,0,0,0,4,5,1100.957,41,30,99,99,1,20160711,20160813,0,0
+LBwEyihZ+06+z1SOefMGp/30s/ZgLktBdun0Pc95kw=,11,26,male,9,20081120,20170930,20161215,1,0,0,0,10,10,2707.122,34,30,149,149,1,20160930,20161031,0,0
15rnik4TFtGqjQg/RFx2CRKWxDn+Ye6v4OIjfjnfpJA=,13,24,male,7,20121025,20170930,20160414,15,0,3,1,18,34,5361.046,41,30,149,149,1,20150224,20150325,0,0
WTGpWWTC9tpiePRtRFP3jmqsPQtbLId8HD8+8WLu614=,13,28,male,3,20150415,20170918,20150820,2,0,0,3,22,24,6319.019,38,30,149,149,0,20151026,20151125,0,1
BMHK5+LZiCV3gvyKeo54wdHko7GgseR/H23qhiHvN6M=,18,20,male,3,20140107,20170710,20150212,3,1,0,0,7,6,2089.09,38,30,149,149,0,20150705,20150804,0,1
X3WxEgA2ZGhU1KpsOWQ/u9YhTnk6uTbB127UoD4EA6g=,13,25,male,9,20050405,20170918,20160916,13,0,4,0,85,47,22201.03,37,30,149,149,1,20160515,20160618,0,0
kLSPHCuTTN8HYMAZcL9v6r8VsKbjxx2X+fsM1OkABgE=,11,25,female,3,20121215,20171006,20160429,1,2,0,0,23,26,6202.563,40,30,149,149,1,20150701,20150801,0,0
h3I6lhxOyZRWcqiiFwJy0bMKqtDJE9hrY+G1J0vwiDw=,15,18,female,3,20150203,20170917,20161216,9,2,8,5,36,43,12106.776,38,30,149,149,0,20151213,20160126,0,1
PguOlmySo0lO67ji9U6R0tQE0JhP55sEAcDgNq205Nk=,5,36,female,7,20100402,20170913,20170201,0,0,0,0,1,1,229.0,41,30,149,119,1,20150205,20150305,0,0
82OllFTXPo2AHIbR3rctOScnt2S62zcNSL4YB4mW1Q8=,13,32,female,9,20111109,20170210,20150815,2,1,0,2,12,16,3437.375,39,30,149,149,1,20161231,20170210,0,1
DzBY0ZD1QtjzoMLQlPOJMszBvQMrms4+z5Kv0dt9Bls=,13,32,male,3,20130329,20170916,20161128,0,0,0,0,35,34,7848.711,40,31,149,149,1,20150313,20150416,0,0
45UpnCjLzdXmZx6QtGiiylUb6bdaBzwg2UXwukwotrw=,13,25,female,9,20140712,20180311,20160918,5,1,1,1,11,19,3185.169,40,30,149,149,1,20150520,20150619,0,1
+GUztCUXSx6ZVE6tT3umzl7oSZ70RWOQvw1RoNh6Dtg=,14,24,female,3,20130702,20170809,20151005,0,0,0,0,20,19,5024.056,39,30,149,149,1,20151102,20151226,0,1
eTGlOhaOnO3gdESqzHK67qQyp2SbE8XRXBRuXDuwYc0=,1,39,female,7,20110122,20170924,20150906,0,0,1,1,15,3,4377.812,41,30,99,99,1,20161024,20161124,0,0
iSIMSw9tRrvx+7X23fvCtMxqVrzGCJi3expPd+oX7gY=,14,33,female,7,20130120,20170920,20161205,2,1,1,2,78,35,18367.45,41,30,149,119,1,20150320,20150420,0,0
x/WBN5eVLWRnZRBGKnUDZRjsK59PiLiVp0+5Dt1GwUg=,6,24,female,9,20110919,20170222,20160808,0,1,0,1,22,18,6353.287,38,30,149,149,0,20150602,20150702,0,1
DAOfdqa4o5OmXhxaV+xGVFhGTHB8qouQRyinzNrltM8=,5,31,female,9,20120108,20170916,20150628,0,0,0,1,0,1,1153.475,40,30,149,149,1,20150814,20150913,0,0
/b57CvwH1s0QPBGoY7P3SfPtkRmsuLqb+8CPls4J9qM=,15,25,male,3,20121026,20171005,20161114,0,1,0,0,5,6,1504.683,39,30,149,149,1,20160706,20160805,0,0
9oHqBgiiiNWcYNg++uAOS5e2Gk8/8e5KeQHqMlPVkUU=,7,34,male,9,20050529,20171007,20150606,5,0,0,1,36,26,8983.982,39,31,149,149,1,20150331,20150507,0,0
5N9xz0Z+eSQW3owMCb3L/MYNw7JGH3ip/3h/NtSTxcE=,4,19,female,9,20110929,20170923,20161107,3,2,0,0,45,14,11404.009,38,30,149,149,0,20150108,20150207,0,0
V+xh2BqKSCpFp+0CRH1cmbj9zrPBWB2h0Gq/bFezIlo=,13,31,male,9,20080113,20170313,20160819,1,0,0,1,6,7,1973.717,40,30,149,149,1,20151012,20151113,0,1
meYLqpxAhE1ESRFoIZfOu7vw5vHv/Ltd6QT2wpB6PrM=,15,31,female,9,20150610,20170918,20161125,17,1,5,0,20,37,6503.112,37,30,149,149,1,20170119,20170218,0,0
iSIMSw9tRrvx+7X23fvCtMxqVrzGCJi3expPd+oX7gY=,14,33,female,7,20130120,20170920,20151017,1,2,1,3,9,10,3199.755,41,30,149,149,1,20150119,20150219,0,0
JB8ehHeze/7Vt/AZPfEoESKqgW1GEKCBVTucjPN3T9E=,14,19,male,7,20131107,20170909,20151103,10,2,0,0,7,18,2012.844,38,30,149,149,0,20160107,20160206,0,1
6OY2mlIInlHU/SOWeR84vE6HtsCXgbE+gT890a0hRvM=,5,18,male,9,20150131,20171128,20151215,0,0,0,0,1,1,152.253,38,30,149,149,0,20150825,20151001,0,1
3KuQEvGE0CEXPgW74r4o+PTHd4l5muCSvdHdowTAnBU=,6,30,female,9,20111113,20171009,20161213,2,2,2,3,25,14,7345.369,40,30,149,149,1,20160907,20161009,0,0
H3t9LHsVgj/chwaM8U1DYlIFeI/Y5Eb1zM1LrWgC7ao=,22,24,male,9,20060317,20171023,20160907,0,0,0,0,7,7,1781.0,39,30,149,149,1,20160124,20160223,0,0
9Op90Jhz4Gn1zJun11R5BfL1BBUD65w8mGM1mIjLbpw=,15,29,male,3,20120630,20170322,20160924,1,0,1,6,15,22,5402.421,39,30,149,149,1,20160831,20161022,0,1
dEXx5/5ymiQClmFuVA0kNn1HRVXo8gqtkT1iobS3Amc=,14,39,female,9,20120624,20170827,20150815,0,0,0,0,32,31,7593.875,32,180,799,799,0,20150806,20160212,0,1
MDKybvSqDgZpJOv9cgX4du2KYN/LOZ3lLuMWfMk9L9I=,13,28,female,9,20110816,20171006,20160802,16,4,1,3,38,44,10596.414,39,30,149,149,1,20160731,20160906,0,0
7R83DLNbhNlalAA3H8SsnsOJKcxLycKoOeM2mMkLW1Q=,5,44,female,9,20141220,20170926,20170116,7,0,0,0,14,21,3407.463,40,30,149,149,1,20150827,20150926,0,0
mxgO+/9gdN20OEihFufm/m8/qqc10jq09Asc2O0AAoQ=,5,29,female,9,20110430,20170915,20160329,8,2,0,2,74,84,18136.098,37,31,149,149,1,20150215,20150315,0,0
6OY2mlIInlHU/SOWeR84vE6HtsCXgbE+gT890a0hRvM=,5,18,male,9,20150131,20171128,20150519,19,1,3,3,9,27,3776.397,38,30,149,149,0,20150411,20150603,0,1
I7JIOPMBiTCme9eh/3e84zLnqXZ9DdhrgYyuUJvwjes=,4,35,female,9,20040330,20170317,20151222,0,0,0,0,89,30,22951.45,40,30,149,149,1,20160815,20160917,0,1
D1Ke0VHla5pcAKw1ylOQ81SmSJzJPSm56viAEuGjbLU=,22,23,female,9,20150808,20170714,20151016,1,0,0,1,17,19,4520.275,38,30,149,149,0,20150907,20151007,0,1
PhcNNa5jOyS2G1A47KZmB8hDWrtZ5cxRiQk0iJolkMY=,13,38,female,9,20111113,20170925,20150504,0,1,0,0,30,31,7673.078,40,30,149,149,1,20160220,20160323,0,0
XhFAgT3JayPvas86cZbmAdxXPQB1v9LZJ81vhzOR9cY=,5,22,male,7,20131011,20170223,20150922,7,0,0,1,43,14,10809.446,41,30,149,149,1,20160410,20160511,0,1
pefP+p59QryVrZSHW72HvC4P5kePF+NTXBAzKMFWmH0=,8,24,male,7,20140301,20170924,20160925,0,2,0,1,12,14,3512.267,41,30,149,149,1,20160229,20160331,0,0
uAHQ6hkfRNOav99Sh1rvzPbPw62ZX8wSv+HKEBLMV3U=,4,26,male,9,20110607,20170913,20161202,6,1,1,0,9,16,2214.679,37,30,149,149,1,20161114,20161213,0,0
Xw4iRi4xrtLDb+UyF8ajr6+6Z7IR6zMufUtXVNRSlFA=,7,32,male,9,20051021,20171013,20150330,9,1,2,2,12,21,3973.304,40,30,149,149,1,20150914,20151013,0,0
HI7y86banBUrZDOJbqBrVDACTasXvmuKz2fK3lcAtj0=,6,32,male,9,20080421,20171023,20150430,0,0,0,2,11,13,2775.435,39,30,149,149,1,20161231,20170223,0,0
ZqtBGesnJPnRzzPgIbAjBKfhsLyybaI+jRQNRWNgDAQ=,14,31,female,7,20110306,20170912,20160504,7,4,0,1,35,10,9402.548,41,30,149,149,1,20160712,20160812,0,0
orJmiaKQB73ST9Q7T283bd962PmD6nPv4NWe9wSWRhI=,5,42,female,7,20100615,20180206,20150601,2,4,0,1,27,23,6886.666,41,30,149,149,1,20150831,20151203,0,1
0s/dquNeaIakRZaaevSfLxGwk811qkGyN1cdAsylRCY=,3,26,female,9,20050716,20171130,20151214,8,0,0,0,1,6,298.239,37,30,149,149,1,20150921,20151021,0,1
iJ5iTH8qh3ij3Rzuv2BAP+qze7z/PdLBq64vSTd5bTE=,5,29,female,9,20060502,20180304,20160123,1,0,0,0,11,12,2889.027,40,31,149,149,1,20150418,20150517,0,1
TxSK4oOnlmQqo7IPg1e2kfqhAFZohKZN8l80XbxWvbk=,13,25,male,9,20080830,20171017,20151123,0,0,0,0,39,39,9810.479,39,30,149,149,1,20150831,20151017,0,0
XRdRBk4QMFBMpSFsAPNrFrnAcU7TaWBlyCu0h0ZwLsg=,22,24,female,9,20060930,20170930,20160724,2,1,0,1,15,18,4461.291,34,0,0,149,1,20151031,20151130,0,0
sZe1ZO2+b2EmnP3pBExxhaQdyfObp1kKlTlcQxolQuc=,4,25,female,7,20131213,20180108,20160513,2,0,0,1,17,14,4197.536,41,30,129,129,1,20160112,20170211,0,1
xI0G+hVsWRVG7g+n8SAgTvz61lyW0c5Z0VGLZZL8Gpw=,8,23,female,7,20140507,20170930,20151030,1,0,0,1,6,8,1669.554,41,30,149,149,1,20160106,20160206,0,0
JAtdZ1Mdbqy1VPy7mBRBUCUj6poz66LOLGPf1ejVc+Y=,5,30,female,7,20110605,20170218,20151012,0,0,0,0,54,48,14060.936,41,30,129,129,1,20150804,20150905,0,1
HI7y86banBUrZDOJbqBrVDACTasXvmuKz2fK3lcAtj0=,6,32,male,9,20080421,20171023,20160627,0,1,1,0,14,16,3926.273,39,30,149,149,1,20150831,20151023,0,0
qbwS/5s8vThnNlZMuqfrDu18cOf1wEM4XdTmaAle+aU=,15,19,female,9,20110117,20170215,20161016,0,0,0,1,27,28,6708.908,39,30,149,149,1,20161130,20170115,0,1
ACR7oG8+xKxLp0FzGdkmXyqlgVFagvoPMtCkv6yO/wo=,13,37,female,7,20100923,20171004,20150228,0,0,0,0,31,30,7791.15,41,30,129,129,1,20150323,20150424,0,0
3AVtDONHGA7ZexCjUwPYkSf5dgQWcCqo/STGR3ImD2U=,22,35,female,7,20130519,20170710,20150608,31,3,3,3,80,94,22115.427,41,30,149,149,1,20150918,20151018,0,1
45UpnCjLzdXmZx6QtGiiylUb6bdaBzwg2UXwukwotrw=,13,25,female,9,20140712,20180311,20161113,11,0,0,0,34,29,9281.361,38,30,149,149,0,20150419,20150519,0,1
aCV7+SeQoI6gHKxVNeQHpr0DeI6luf0L8T1CRSUPUv0=,14,34,female,7,20101202,20170825,20160314,1,0,0,0,124,93,32477.788,41,30,149,149,1,20170107,20170207,0,0
3jAVKQIJMILXgAtEXj/hGzLOgcl7dL6ACXfP7nBxiUA=,5,31,female,7,20101211,20170911,20150115,3,2,1,0,24,27,6030.799,41,30,129,129,1,20150610,20150711,0,0
ggIZ0ouojVeQfepUnj45itEGeTLTbg4sj2uFxGUI1Ss=,5,20,female,7,20150225,20171006,20160519,5,1,2,1,10,17,2931.925,41,30,129,129,1,20160706,20160806,0,0
Y/QYN50la5muIuqSRwkfDjg2C6riKScM9TFiqaxTBxc=,13,19,female,9,20081124,20170220,20160926,12,5,1,1,59,68,15167.547,38,30,149,149,0,20161005,20161104,0,1
0s/dquNeaIakRZaaevSfLxGwk811qkGyN1cdAsylRCY=,3,26,female,9,20050716,20171130,20151214,8,0,0,0,1,6,298.239,37,30,149,149,1,20160421,20160521,0,1
BErtW462zDSWqOvqHgrJLrl41dvTAaiZblgz8AvzmOQ=,5,42,male,7,20150102,20171001,20151011,3,2,0,2,6,10,2269.576,41,30,149,119,1,20150401,20150501,0,0
X+fFTkb+Rz3eT+Tq7AjPEmZEkgWyPlbGckHU+vNQMvs=,4,28,male,3,20120427,20170208,20151113,43,0,2,0,11,46,3225.288,40,30,149,149,1,20160605,20160708,0,1
oslnd02MkSAAPnM0kdlLuAZrC1kzjwQdzK4G/4EvtNY=,4,27,female,7,20130818,20180102,20161014,6,3,1,0,17,27,5204.924,41,30,99,99,1,20170111,20170211,0,0
le6bms9KxezJVO7Jt/BqvZ8EA9kCfsQMDzHjT5eZkAg=,4,28,female,9,20070618,20170930,20170108,0,0,0,0,5,5,1274.526,34,30,149,149,1,20160630,20160731,0,0
HWgfS9LmlBiu2M1lqq87bpyClarmEdmjrU2aY6SGbuM=,4,21,male,9,20140918,20170221,20170126,0,0,0,0,12,12,2730.0,38,30,149,149,0,20151209,20160108,0,1
A8tzp8jqsgqjc+HHFIVUaw0teIucssTASWwNXKSooPI=,13,20,male,4,20151028,20170907,20161219,4,0,0,1,37,37,10135.51,38,30,149,149,0,20160827,20160926,0,1
sLDLSwzsMwwa5UpCy8g/WFaNPrfFb1oZvbXaANKw4QM=,13,28,female,9,20120703,20170610,20160609,1,0,0,0,7,7,1717.431,40,30,149,149,1,20160606,20160709,0,1
hcn6clousgr+6rPqK3PNC84JDEJbTkyj72ratOlucMc=,5,20,male,9,20140609,20170201,20150503,0,0,1,0,30,30,7166.721,38,30,149,149,0,20170102,20170201,0,1
JAtdZ1Mdbqy1VPy7mBRBUCUj6poz66LOLGPf1ejVc+Y=,5,30,female,7,20110605,20170218,20150130,0,1,0,1,17,19,4605.156,41,30,129,129,1,20160104,20160205,0,1
tYqJgnNyo3FOBkLD+qr3dRgiZUQNA7FiQAdbI/Jj8SM=,6,24,male,9,20051126,20170926,20151222,27,1,6,2,33,56,9469.566,40,30,149,149,1,20160927,20161026,0,0
4gJb2lvvhNwja43/mXlvY82i6n1mN3t65ftfx8MVQ4Q=,14,24,female,7,20130830,20170909,20150412,0,0,0,0,4,4,1025.229,40,30,149,149,1,20150901,20151001,0,0
bnCwIictW4lTx9ZEXB8JxMnXlQtCXKdBU2HK+XAifZ8=,5,29,male,9,20080610,20170930,20160913,3,3,2,2,8,18,2221.45,34,0,0,149,1,20150831,20150930,0,0
VyvFJpcwYoZ+5GUbflSuCMx4iVYOkBIw7oRGwfRf7ak=,15,32,male,9,20071121,20170304,20151027,3,1,0,0,41,24,29983.909,39,30,149,149,1,20151102,20151204,0,1
xW7HobWbE3ocEaLn9FPqFMLXIGIUz4b6zGfAhy4NJ/4=,22,24,female,9,20090715,20170930,20161118,0,1,0,0,6,4,1476.864,34,0,0,149,1,20151031,20151130,0,0
UMn49ZtLyq3uPle5YRvoTIYziPbYrs5QhNvtvo4i4Tw=,13,16,male,9,20150827,20170929,20160306,124,10,8,3,16,76,7494.966,38,30,100,100,0,20161206,20170303,0,1
3AVtDONHGA7ZexCjUwPYkSf5dgQWcCqo/STGR3ImD2U=,22,35,female,7,20130519,20170710,20151130,1,1,2,5,84,66,21362.137,41,30,149,149,1,20151018,20151118,0,1
PhcNNa5jOyS2G1A47KZmB8hDWrtZ5cxRiQk0iJolkMY=,13,38,female,9,20111113,20170925,20150104,2,0,1,2,13,17,3717.869,40,30,149,149,1,20160520,20160623,0,0
X+fFTkb+Rz3eT+Tq7AjPEmZEkgWyPlbGckHU+vNQMvs=,4,28,male,3,20120427,20170208,20161112,41,6,8,3,21,68,8186.84,40,30,149,149,1,20170206,20170208,1,1
apsDErk0cxR3/Fe1EE7y85klfDtIRHa9i06VTy2lYYc=,13,24,male,9,20080828,20171006,20150425,0,0,0,0,93,93,23371.578,37,30,149,149,1,20150727,20150826,0,1
9ceRxo3fXEEYmSpNiIpoeunTUnNHg+jip/yGT5Jregg=,5,35,male,7,20101210,20170417,20150528,1,0,0,0,36,35,8677.588,41,30,129,129,1,20150821,20160113,0,1
T6Rr7QpZj8klpuiEudEWGL+xwjBGAHJ+mB1cJ0iQyeo=,5,27,male,9,20120824,20170930,20161127,3,8,5,1,91,104,24858.26,31,0,0,149,1,20150630,20150731,0,0
JQS1gvqC7WszUotC5Mml37RYpNJNKBfXZHMlYGnnw6k=,13,24,female,3,20130328,20170916,20160812,4,2,0,0,23,24,5545.248,27,30,149,149,1,20151116,20151215,0,0
qw/U3QHBkXlU7AdY8/2x0ym6nLExeXxjo3F1/fNBu/U=,18,27,male,9,20110521,20171023,20150619,4,0,0,1,30,29,6970.876,37,30,149,149,1,20161110,20170122,0,0
IpwHjngvzTY3e/JvtOIXz7BXx2SchqA9nBGH0w8+r2w=,13,39,female,3,20121128,20170709,20150430,2,1,0,0,0,3,81.921,40,31,149,149,1,20150114,20150213,0,1
+I2eUaMaSqh/ymyWz/ybBH0QuJvpuAetfkh+tUdKzIc=,17,31,male,9,20080221,20171002,20151102,2,0,0,0,10,9,2386.669,39,30,149,149,1,20160930,20161128,0,0
AeqsuZIEGoUmNGGHhy857JMNplUQPpzqD68rsAlhIGY=,17,26,female,3,20121119,20170809,20150329,0,0,1,0,20,21,5282.369,39,30,149,149,1,20150831,20151014,0,1
p6eeiOvHsG41vsPlFr3JZsly3YYNh+U66CWOMfzhN7E=,4,53,male,9,20130203,20171001,20160222,1,0,0,0,19,20,4706.405,33,30,149,149,1,20160630,20160801,0,0
E2+VYhUiWtbB2JvWDjYga1wmuVbVaELIASz2mYPrD8U=,13,33,male,9,20100126,20170925,20160104,10,0,3,1,18,26,5200.575,37,30,149,149,1,20160325,20160424,0,0
wNtS0h+7NA31btXKV0xeQ2yiB0LJTRIHt+NyXD6mtlw=,5,45,female,9,20100924,20170613,20160416,2,2,0,0,1,5,406.519,38,30,149,149,0,20160307,20160415,0,1
HwYnWeyw2fjOUTnhQaCRjo/uQQHbsBpT71sQOlnV0Eo=,3,22,female,7,20131221,20171008,20161126,10,1,1,2,37,31,8478.831,41,30,149,149,1,20151220,20160120,0,0
vrl6AJSIe6os7qYqflGrkA1jTHgy8Iy1sbQXs/UAslE=,9,46,female,9,20050901,20170930,20150114,1,0,0,0,14,2,4049.913,19,30,149,149,1,20160430,20160531,0,0
iJ5iTH8qh3ij3Rzuv2BAP+qze7z/PdLBq64vSTd5bTE=,5,29,female,9,20060502,20180304,20160811,2,0,2,2,3,6,1603.393,40,30,149,149,1,20150818,20150917,0,1
ZPDdrTcCYFTD5hAfkg2g/dTQb505XnK3IXiMu3ETANQ=,5,22,male,9,20140505,20170930,20170207,0,0,2,1,28,25,6912.345,33,30,149,149,1,20160731,20160831,0,0
UT/gpG++ydXwL91Q2Ivt7Wq62xi7MFmIewqYZ+mBD4s=,18,40,female,9,20061207,20170917,20160513,7,0,1,1,0,8,403.553,40,31,149,149,1,20150119,20150218,0,1
XhFAgT3JayPvas86cZbmAdxXPQB1v9LZJ81vhzOR9cY=,5,22,male,7,20131011,20170223,20160929,9,0,1,0,89,19,25322.655,41,30,149,149,1,20161210,20170111,0,1
4CS+gylcwvWg/zmPHUL9yYdX5oDq1n5/7O8Hp2L01do=,5,38,female,9,20041204,20171006,20160425,10,0,1,2,39,44,9450.044,40,31,149,149,1,20150515,20150615,0,0
D1Ke0VHla5pcAKw1ylOQ81SmSJzJPSm56viAEuGjbLU=,22,23,female,9,20150808,20170714,20160710,8,0,0,0,47,49,11540.79,38,195,894,894,0,20160421,20161102,0,1
sLDLSwzsMwwa5UpCy8g/WFaNPrfFb1oZvbXaANKw4QM=,13,28,female,9,20120703,20170610,20151114,6,3,2,9,82,96,24637.37,40,31,149,149,1,20150306,20150407,0,1
09YVnmA0XuFPyoS8vMHV3W3TsmXTdCo/5lfhFCFGMIk=,5,24,female,4,20160109,20170925,20160710,1,1,0,2,2,4,1047.771,36,30,150,150,0,20160213,20160413,0,1
apsDErk0cxR3/Fe1EE7y85klfDtIRHa9i06VTy2lYYc=,13,24,male,9,20080828,20171006,20150305,23,14,1,1,112,138,29965.706,37,30,149,149,1,20160702,20160801,0,1
GKoIbpP9k/lZahjadGl4ErUhoiSH1b1dWCIMawOr3vs=,4,23,male,3,20130323,20170607,20170226,1,0,0,1,1,3,500.086,36,30,150,150,0,20160204,20160305,0,1
x/WBN5eVLWRnZRBGKnUDZRjsK59PiLiVp0+5Dt1GwUg=,6,24,female,9,20110919,20170222,20150122,1,2,0,0,117,6,28398.721,38,30,149,149,0,20150810,20150909,0,1
JB8ehHeze/7Vt/AZPfEoESKqgW1GEKCBVTucjPN3T9E=,14,19,male,7,20131107,20170909,20150909,24,1,1,2,41,69,11350.143,38,30,149,149,0,20160323,20160422,0,1
9H0ClWLF7OgomDOSoF51sW1/Ve8y4oTokuFR5zVMT5Q=,5,41,male,9,20060330,20170930,20160521,1,0,1,0,2,3,3317.205,34,30,149,149,1,20151231,20160131,0,0
sZe1ZO2+b2EmnP3pBExxhaQdyfObp1kKlTlcQxolQuc=,4,25,female,7,20131213,20180108,20161121,5,1,1,1,28,35,6977.215,41,30,99,99,1,20160531,20160731,0,1
pG4j4ftRGOLrYjJ1gHbSvpIrXSKSL4VVua8Ywqe3OQE=,5,30,female,9,20120809,20170918,20150918,15,5,1,3,43,37,11877.164,36,30,150,150,0,20160402,20160601,0,1
gJTVmbTXaYaD15KOlDbFTZtexaBJwJHvUqVCCBU7syQ=,14,27,male,3,20130326,20171006,20160219,8,2,0,0,12,22,3312.508,38,30,149,149,0,20161025,20161124,0,1
MVwFT1I78jTeM++kKsDlLzs3njuLKhdh+WDEfg6Ed/8=,5,27,male,3,20150209,20170609,20150917,14,10,4,9,84,112,24497.813,38,30,149,149,0,20151108,20151208,0,1
ph9YA3x8bM8ldDzRnkXPZ80MTMNASuupkZKAF1Wn+FE=,13,28,male,7,20110217,20170918,20151123,0,1,0,0,24,25,5834.059,41,30,129,129,1,20151217,20160118,0,0
8ouFQRlSkN5F+YujglVc/iM5ytwsp1XMjHfuCDP4Ftw=,4,27,male,9,20111204,20171008,20170219,2,1,0,0,27,21,6394.174,39,30,149,149,1,20150531,20150708,0,0
B/b0+OFYoyCnPEtaToIytWnmOFxtvyBSPzc9qGxVcRQ=,22,27,female,3,20121101,20171110,20151212,1,0,0,0,2,3,465.711,39,30,149,149,1,20151102,20160110,0,0
AFsD9d84WTVQDgDv8+RROXmB1jgEgYBXP9dtY+skwf0=,13,22,female,9,20120705,20170408,20160508,13,3,1,4,18,37,5645.774,40,30,149,149,1,20151005,20151108,0,0
0qaSMlp7Yf18Zg1OPynhYc9w07bY3KPbw78cLpbAm+o=,21,30,male,9,20041015,20170922,20160330,12,6,2,0,67,71,19848.408,40,31,149,149,1,20150314,20150421,0,0
gijeSGraf+Gjx/mwuP4TvqTCnYWBhWvSK8vi8O2tW5A=,15,28,female,9,20081216,20171009,20151011,0,0,0,0,28,1,5778.612,33,0,0,149,1,20151031,20151130,0,0
xzDIT1ZswmGdrvhBcxYQJWKxvJ7I1ijyWtb15mB6O5I=,4,26,female,7,20100427,20170918,20160407,22,8,7,4,88,48,29165.327,41,30,149,149,1,20150113,20150213,0,0
wjqBppom1xsLAL3YJ7Co3Bt9T+0VetW4kY/Toa7Z6kA=,13,35,female,3,20141101,20171015,20150505,0,1,0,0,14,15,3354.88,39,30,149,149,1,20150831,20151015,0,0
h3I6lhxOyZRWcqiiFwJy0bMKqtDJE9hrY+G1J0vwiDw=,15,18,female,3,20150203,20170917,20150626,1,1,0,0,3,3,909.898,38,30,149,149,0,20160222,20160326,0,1
8NZfVkXeRQyq6xmvU6rboIhdcZ7boepymsocTILqrmQ=,5,23,female,9,20130121,20170923,20150806,4,0,0,0,19,22,4440.632,39,30,149,149,1,20161231,20170221,0,1
h98HJ2J1GuFjwFByHhM13tcKY1T1oz6yRvziZzIU0sU=,22,48,female,7,20131101,20170614,20160613,1,0,0,0,0,1,47.914,41,30,129,129,1,20160822,20160921,0,1
0kYfF2YjrIQ9WheTiDC/lbsWmgefW6acuG8JHWyOKeQ=,13,25,male,3,20130121,20170711,20160803,0,0,1,0,12,13,3278.405,37,30,149,149,1,20161010,20161109,0,1
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,11,21,male,9,20090401,20170325,20160616,2,2,1,3,26,32,7522.059,39,30,149,149,1,20170213,20170325,1,1
AdQbNymrpOv82vlKWcEi5zRdgBtt/zCexO0D6+WONDU=,15,27,male,9,20070415,20170930,20160302,0,0,0,0,2,2,484.113,34,30,149,149,1,20160831,20160930,0,0
09YVnmA0XuFPyoS8vMHV3W3TsmXTdCo/5lfhFCFGMIk=,5,24,female,4,20160109,20170925,20160427,0,1,1,0,2,3,685.164,36,30,180,180,0,20170121,20170220,0,1
RpCf/G/HCVFWCE5Xw5I9fZE9K3fGO4DK9aAQ7H2hbs4=,6,33,male,7,20111228,20170922,20150928,0,0,1,0,7,8,1993.653,41,30,149,119,1,20150827,20160625,0,0
GWB9lwMxdLypyQZfAOg5YoEa+vgPO5/UMN07ACE4CHs=,4,24,female,7,20160501,20170607,20160730,3,1,0,0,11,14,2592.713,41,30,149,149,1,20170101,20170201,0,1
nUnBAI1n//FbINMK1+xHLdohsdHWo4qQAIURqYE1cDA=,6,26,female,9,20110523,20171102,20151229,38,5,6,5,74,121,21801.792,39,30,149,149,1,20150831,20151102,0,0
KkyrWjQuSwXbngOxVx3jn4kkGSP6C9DHMrqBQvavoFg=,5,47,female,7,20160524,20170202,20170125,2,0,0,0,3,5,713.429,41,30,149,149,1,20161023,20161123,0,1
DTatDWf9XS9Q075Tsfwxqex6/38Rg37eibbUjDzL6kw=,9,30,female,3,20130930,20170919,20160923,4,1,1,5,57,43,15344.433,40,31,149,149,1,20150415,20150515,0,0
SWk8FFq8+zQjj/qdK4U9P4uTlRT5fpM7guA4DSWmlW8=,13,22,male,7,20130923,20170930,20151101,2,0,0,0,45,47,11980.74,41,30,149,149,1,20150923,20151023,0,0
AwLz6+TdgvcGjA8leW9VKr2WgEr2mg6JivUlIorE9cc=,15,23,male,9,20150726,20170919,20160218,4,1,1,0,33,35,8254.562,38,30,149,149,0,20161007,20161106,0,1
0BExJWRqySMmcFZXGVSUlyOylg4C3qzv+zSco2n+jMQ=,15,26,male,3,20130120,20170915,20160129,1,1,1,0,40,41,10482.442,40,30,149,149,1,20151116,20151215,0,0
XhFAgT3JayPvas86cZbmAdxXPQB1v9LZJ81vhzOR9cY=,5,22,male,7,20131011,20170223,20150306,3,2,1,1,17,9,3573.631,41,30,149,149,1,20170110,20170211,0,1
