num_of_transactions,most_popular_payment_id,extra_payment_plans_total,extra_payment_plans_count,avg_plan_list_price,avg_actual_amount_paid,is_cancel_total,left_payment_days_total,avg_transaction_days_diff,max_transaction_days_diff,min_transaction_days_diff,avg_expire_days_diff,max_expire_days_diff,min_expire_days_diff,most_popular_transaction_days,least_popular_transaction_days,most_popular_transaction_season,least_popular_transaction_season,most_popular_expire_days,least_popular_expire_days,most_popular_expire_season,least_popular_expire_season,msno,is_auto_renew,payment_id_is_always_auto_renew
1,34,0,0,149.0,149.0,0,30,14.0,14.0,14.0,686.0,686.0,686.0,3,3,2,2,3,3,2,2,uOq1iKOzL4HcVxO7SOvtl3ggQdueD0oGNRmoS6mgb6Y=,1,28
1,38,0,0,149.0,149.0,0,36,36.0,36.0,36.0,12.0,12.0,12.0,2,2,2,2,2,2,2,2,vBplopZ8SFR3/iHPjLDK9IdA79YIR2uZlh73y/ZUDLM=,0,34
1,41,0,0,149.0,149.0,0,31,16.0,16.0,16.0,22.0,22.0,22.0,2,2,2,2,2,2,2,2,wryEicMfagxkOE1eMJA1SEpvkQNRrCTyenFiSAJ3vCU=,1,40
1,30,0,0,149.0,149.0,1,11,4.0,4.0,4.0,740.0,740.0,740.0,1,1,2,2,2,2,2,2,xZgnPhZBfn0zwoxiFVQPndocXcP/ZY8AcduG+4S/Gzw=,1,21
3,34,0,0,149.0,149.0,0,188,18.0,32.0,0.0,36.666666666666664,58.0,26.0,3,3,2,1,1,1,3,2,xv9mDUevawCmfM7RH2iN6X2dlwqwlvuP8ZJDMbOHaWg=,1,28
2,39,0,0,149.0,149.0,1,100,354.0,692.0,16.0,6.0,10.0,2.0,3,1,2,1,2,2,2,2,yW2juBwDkD5r/YmjMawfIiO5WDHn3mfAeMc+WcxDMPE=,1,36
1,32,410,1,1788.0,1788.0,0,419,2.0,2.0,2.0,20.0,20.0,20.0,3,3,1,1,2,2,2,2,yw1NkHE9ZFLMXMLq85l88YXxAQPHu20voyyBMy7eTBw=,0,24
1,36,0,0,180.0,180.0,0,32,34.0,34.0,34.0,32.0,32.0,32.0,1,1,2,2,2,2,2,2,z5rDSvHtIrZKKCAQz1OsgY1CZ/liW5II3LpiQD51NzQ=,0,30
1,40,0,0,149.0,149.0,0,30,10.0,10.0,10.0,22.0,22.0,22.0,1,1,2,2,1,1,2,2,zrAeLH38aQsuescuXS3cd9KxiDWTdH+Z06ZgiS81Gh8=,1,38
1,41,0,0,129.0,129.0,0,30,28.0,28.0,28.0,28.0,28.0,28.0,1,1,2,2,1,1,2,2,/dsvlB99wGUWrbyFcauFMaf5TQhQIuqFVSakUdTFr2E=,1,40
1,37,0,0,149.0,149.0,0,30,0.0,0.0,0.0,2.0,2.0,2.0,3,3,2,2,3,3,2,2,1UcX79/xS0g7KJZ+D5QzSIbnb5IAEf7Z2xnXWEoqSmo=,1,33
1,41,0,0,149.0,149.0,0,32,14.0,14.0,14.0,22.0,22.0,22.0,1,1,2,2,1,1,2,2,3JTpIPXumfwI3OXfoars1UQ0dhmph+F4KYlY6sClFms=,1,40
8,41,0,0,149.0,149.0,0,1947,443.75,720.0,0.0,25.75,46.0,2.0,3,3,4,1,3,3,4,2,49XZs8Qg7NxBgdwb0HCtZUuNJpY+n06gX+kN2vIJ7gg=,1,40
1,15,90,1,300.0,300.0,0,92,18.0,18.0,18.0,16.0,16.0,16.0,2,2,1,1,2,2,2,2,8KlEjpKndfT7JC5Fd8KrdbpHITeFjsQeW/b3VGztmSQ=,0,4
1,32,395,1,1599.0,1599.0,0,471,28.0,28.0,28.0,780.0,780.0,780.0,2,2,1,1,3,3,2,2,8iFGf3Ls/4ot2AdTj4jPIYy/zCPDc5+ot6jIFuGDqco=,0,24
1,38,0,0,149.0,149.0,0,31,30.0,30.0,30.0,30.0,30.0,30.0,1,1,2,2,1,1,2,2,99dcCdNEsnBWgki/QzowARQQjqJZY2Z80WFsG8GApUo=,0,34
1,41,0,0,149.0,149.0,0,31,6.0,6.0,6.0,710.0,710.0,710.0,2,2,2,2,2,2,2,2,Cs26ubbthjyjXHA0jCBcWIB3fjry4iGf+zz28Eqqy+Q=,1,40
2,39,0,0,149.0,149.0,0,69,381.0,740.0,22.0,26.0,48.0,4.0,3,3,2,1,1,1,2,2,DjEPEStXbO9lkwzjgzCtBTFILT84xRKjP2zA4gINFj0=,1,36
1,40,0,0,149.0,0.0,0,30,34.0,34.0,34.0,748.0,748.0,748.0,1,1,2,2,1,1,2,2,DprV7cHgJScmZLo9nLXjjTiFetaQJZc2AtWZFNPzkT8=,1,38
1,41,0,0,149.0,149.0,0,31,690.0,690.0,690.0,24.0,24.0,24.0,1,1,2,2,1,1,2,2,I98entYkzzNAhjL4R89zd0CO+kx31rKQFo0z866y36k=,1,40
2,39,0,0,149.0,149.0,0,75,25.0,32.0,18.0,20.0,30.0,10.0,3,3,2,1,1,1,2,2,JqTtW/V71R4mRJ0wat/hKBZ9pyoK7qZTt9dh4HVBvVo=,1,36
1,36,0,0,180.0,180.0,0,30,24.0,24.0,24.0,6.0,6.0,6.0,1,1,2,2,1,1,2,2,MGEmDCPhptdxZuD1DP53ykQf3mf0spMkm/AxOVTlyUw=,1,31
1,41,0,0,99.0,99.0,0,31,696.0,696.0,696.0,38.0,38.0,38.0,1,1,2,2,1,1,2,2,PxqPSuc7UUDNJQv4MT2WW/J+gueREUFDTN6CXOUABIU=,1,40
1,36,0,0,180.0,180.0,0,30,42.0,42.0,42.0,40.0,40.0,40.0,1,1,2,2,1,1,2,2,Q+PnoDq4JFrwC//hBDE+05uHJQeqdAZCVik0GeWtdzo=,1,31
2,17,150,2,150.0,150.0,0,94,24.0,32.0,16.0,20.0,24.0,16.0,3,3,2,2,3,3,3,2,QLslgLExw+JYk3n1diBjelAJJyk3CSYvTvZWmydxgXg=,0,7
1,41,0,0,99.0,99.0,0,31,22.0,22.0,22.0,738.0,738.0,738.0,1,1,2,2,1,1,2,2,QXYxbH4si7O84dDxWNGdzOXc5qTyrNSfTlbUQ48bqMs=,1,40
1,41,0,0,99.0,99.0,0,31,18.0,18.0,18.0,12.0,12.0,12.0,2,2,2,2,2,2,2,2,SNFGvivyBfxqYRjvimhfA1VtYv1X+eLahZqJ4N7QZUk=,1,40
2,39,0,0,149.0,149.0,0,81,383.0,744.0,22.0,14.0,18.0,10.0,3,3,2,1,1,1,2,2,SsmyTnce5GUqphfUOvIO9GTgN6DNyRQPVw73paojOD4=,1,36
1,38,0,0,149.0,149.0,0,30,36.0,36.0,36.0,12.0,12.0,12.0,3,3,2,2,3,3,2,2,cRBvAQX+XTWPmUHlbbs2ZJ7l28EWvPB9XpCHBPMYpPk=,0,34
1,41,0,0,149.0,149.0,0,31,38.0,38.0,38.0,38.0,38.0,38.0,3,3,2,2,3,3,2,2,cvlsb786T7Us9VJ73SwmPVyBmREiGNFK9X16cT5WNss=,1,40
3,39,0,0,149.0,149.0,0,209,262.6666666666667,750.0,6.0,12.0,20.0,4.0,3,3,2,1,1,1,3,2,fHoqQOo/ncQhPxE7ZWPx/rvLMZslZEWLFzO34huCjPk=,1,36
2,41,0,0,99.0,99.0,0,121,17.0,24.0,10.0,31.0,38.0,24.0,3,3,2,1,3,3,2,2,g3YI8Sq1TXKtH+Np7diB4WXOXCCsWjLhdlCIkD3NFB8=,1,40
2,40,0,0,149.0,149.0,1,63,13.0,14.0,12.0,17.0,18.0,16.0,2,2,2,2,2,2,2,2,gKb3IO8zgmzmTJhXv4Ph5UsZCc370uafE6Myhqa8Ahs=,1,38
1,34,0,0,149.0,149.0,0,30,58.0,58.0,58.0,56.0,56.0,56.0,3,3,2,2,3,3,2,2,htIWRYoWIjQ5I7r1vnQN+xaWwrEEzKlvzzE4GPQofeM=,1,28
1,32,195,1,894.0,894.0,0,198,28.0,28.0,28.0,26.0,26.0,26.0,2,2,2,2,1,1,4,4,iuap4nwIHTQl6DWKWDQhFUOvq4W96AB0dfvQP9cpWyA=,0,24
2,40,0,0,149.0,149.0,0,117,369.0,724.0,14.0,9.0,16.0,2.0,2,2,2,1,2,2,2,2,lMG1+XXADrcTdpD1kUEKIf7BjyVqC1N3fUffcNXw0P0=,1,38
1,38,0,0,149.0,149.0,0,31,12.0,12.0,12.0,12.0,12.0,12.0,2,2,2,2,2,2,2,2,lUwj31aJDMpgHj9CLp+a10fpisGlVZ+vRuKp1im6oF4=,0,34
1,41,0,0,99.0,99.0,0,31,38.0,38.0,38.0,36.0,36.0,36.0,1,1,2,2,1,1,2,2,ovvHHkU3y9s5YoKfNv40xA2RJoaTJbRP2ALAl/1fMOE=,1,40
2,36,0,0,180.0,180.0,1,70,46.0,54.0,38.0,18.0,18.0,18.0,3,1,2,2,2,2,2,2,p2GG+a+WVL/9u1l2MQY5VofA7f6JU2IHRtVXjbAxeL0=,1,31
1,32,180,1,536.0,536.0,0,183,26.0,26.0,26.0,24.0,24.0,24.0,3,3,2,2,3,3,4,4,r9M4FiH/frbzFq4qaQzZ9FO7CKkm3wNXIkziUDwBpFA=,0,24
1,32,410,1,1788.0,1788.0,0,413,4.0,4.0,4.0,760.0,760.0,760.0,2,2,2,2,3,3,2,2,tCU992UG8wiN1hVQi4cbG0XbBzDeZvZnjupSZJVR68g=,0,24
1,32,180,1,536.0,536.0,0,183,8.0,8.0,8.0,32.0,32.0,32.0,3,3,2,2,3,3,4,4,vwPAL3nsELd04rmHmqeopSlYbcOzJmczHcyC9bPpmUQ=,0,24
3,17,840,3,800.0,800.0,0,608,19.333333333333332,38.0,8.0,243.33333333333334,708.0,2.0,3,2,2,2,3,2,4,2,/BJdtL118wLIUDbSRJnFckOmszf+s0S9JQZ6IGdJf6k=,0,7
1,41,0,0,100.0,100.0,0,31,14.0,14.0,14.0,14.0,14.0,14.0,2,2,2,2,2,2,2,2,0PhwC975m7E4gvmwLzVPb7QZ9ThGCRK3ihpKlpnqCTM=,1,40
1,38,195,1,894.0,894.0,0,196,728.0,728.0,728.0,26.0,26.0,26.0,2,2,2,2,1,1,4,4,17jkeR2uAc1PWOkQ29Qcty5vwkeiZm9ch4SRf+6v68g=,0,34
2,39,0,0,149.0,149.0,1,91,33.0,46.0,20.0,8.0,16.0,0.0,3,1,2,1,2,2,2,2,4J0eCbKS15qIMt1orTVihqZxA7d2BJ8mIdu8fds6ypc=,1,36
1,40,0,0,149.0,149.0,0,32,28.0,28.0,28.0,32.0,32.0,32.0,2,2,2,2,2,2,2,2,4mpoEKlg1gijtDa6tZwysz5Y4NIafiCANQkqfrRNsWk=,1,38
2,32,150,2,300.0,300.0,0,146,23.0,44.0,2.0,14.0,18.0,10.0,1,1,2,2,3,1,2,2,57rdW70RbWyjFYZ2oRJyhJpuXTIHyuwMFufLQVRSoYY=,0,24
5,41,0,0,129.0,129.0,0,761,163.2,748.0,4.0,10.0,22.0,2.0,1,1,4,1,1,1,3,2,6FOA1gD1Nn2QgbXgLzdrazzGfxWdXBcf2R62OvfyHMA=,1,40
1,37,0,0,149.0,149.0,0,32,4.0,4.0,4.0,30.0,30.0,30.0,3,3,2,2,3,3,2,2,CESFE8qbbd0qksv6MkwYlYixLhDkbp07eas1MPuMIDU=,1,33
1,40,0,0,149.0,149.0,0,35,14.0,14.0,14.0,8.0,8.0,8.0,2,2,2,2,3,3,2,2,FSwHW1IGurnv3tpDLsAclmbrJqg/lSBHzfVEho3aRV0=,1,38
1,41,0,0,99.0,99.0,0,31,24.0,24.0,24.0,22.0,22.0,22.0,2,2,2,2,2,2,2,2,Gb30bbGiiuQGEcTL/9fWYLZrlgsd/UKV3cLVaIETtH4=,1,40
1,41,0,0,99.0,99.0,0,31,24.0,24.0,24.0,24.0,24.0,24.0,2,2,2,2,2,2,2,2,IkOLl8eAKuJLHxF1FJAWdq0Z0sbwzFG6ckdg9XzvDuU=,1,40
1,32,410,1,1788.0,1788.0,0,425,40.0,40.0,40.0,690.0,690.0,690.0,1,1,2,2,1,1,2,2,K5DutLf55FF4G7l0NJdhC/o3+OnYtnTmN8DcxLD34Vs=,0,24
3,17,210,3,200.0,200.0,0,158,31.333333333333332,50.0,0.0,272.0,760.0,6.0,1,1,2,2,1,1,3,2,KpVv6SEH2LfSsqt7JoueovPpJK3D3gE37ngTJRz8/1M=,0,7
2,34,0,0,149.0,149.0,0,121,47.0,60.0,34.0,29.0,36.0,22.0,3,3,2,1,3,3,2,2,NfuZyXtxsxGzQVJIgduAdGG446LTxEte05I1Lud4GxQ=,1,28
1,29,0,0,180.0,180.0,1,0,4.0,4.0,4.0,6.0,6.0,6.0,3,3,2,2,3,3,2,2,OwWif1cS66QUC4Q9qjSIjNxo4XBO71K4lpFml4rZ3lA=,1,19
1,41,0,0,99.0,99.0,0,31,8.0,8.0,8.0,8.0,8.0,8.0,3,3,2,2,3,3,2,2,PrPN9Yck+dhNofXnxUz3X1zwyUv9CVtN1lpoMErNp2s=,1,40
2,39,0,0,149.0,149.0,0,119,386.0,744.0,28.0,27.0,28.0,26.0,3,3,2,1,3,3,2,2,Sqrs4WLKjaTQqNVuGicy3moyKPLW5rwnocuAxTk1lwQ=,1,36
1,32,90,1,298.0,298.0,0,93,16.0,16.0,16.0,12.0,12.0,12.0,1,1,2,2,1,1,3,3,UUP7ATcsnmCdTmHLcp1N+YY4ArbyyefTjITfA+nsNX0=,0,24
1,41,0,0,149.0,149.0,0,31,8.0,8.0,8.0,14.0,14.0,14.0,2,2,2,2,2,2,2,2,WnJw8TbmNOn96IKHb/dEX4Cr+ZKc1U7oedeWHVPKkxk=,1,40
1,17,240,1,0.0,0.0,0,3,10.0,10.0,10.0,766.0,766.0,766.0,3,3,2,2,1,1,2,2,XWIrbv9E/TXyJcCwRVIeO3Iq+YvIkmwitbTuLzW45qw=,0,7
2,36,0,0,180.0,180.0,0,117,739.0,766.0,712.0,19.0,30.0,8.0,2,2,2,1,2,2,2,2,ZeVrkYYnuRmLS+wTPf4jpF8WGGWt1qIDx9TWpxHtQaE=,1,31
1,41,0,0,149.0,149.0,0,31,12.0,12.0,12.0,8.0,8.0,8.0,2,2,2,2,2,2,2,2,cMpogrL8onr10mxmEmfiGalbZTPznVfPzcz1ICkj6V0=,1,40
1,41,0,0,149.0,149.0,0,32,52.0,52.0,52.0,48.0,48.0,48.0,1,1,2,2,1,1,2,2,db+hXyZyzv98neTRxLyGxAgks9s11x0a7CVs/24J2YI=,1,40
1,40,0,0,149.0,149.0,0,33,46.0,46.0,46.0,16.0,16.0,16.0,1,1,2,2,1,1,2,2,dn50++aF/5HQS0Up0Icgx8n0kAb4RWpAPs5XfqtbB/U=,1,38
1,41,0,0,99.0,99.0,0,31,38.0,38.0,38.0,36.0,36.0,36.0,2,2,2,2,2,2,2,2,epWKe8ZzH2ezHmc28EX3PX+388wJfzGGBnjcAJlBHoM=,1,40
1,38,0,0,149.0,149.0,0,32,38.0,38.0,38.0,42.0,42.0,42.0,3,3,2,2,3,3,2,2,hGJ0x5c6wdPZbki3pRFOiW7gbnESmp9HdESk6WgLdPs=,0,34
1,38,90,1,447.0,447.0,0,98,26.0,26.0,26.0,30.0,30.0,30.0,2,2,2,2,3,3,3,3,n7gXmZk3j/O04k0Qk+9uktHqpNgBOIJJveeCtBWlSZg=,0,34
1,38,90,1,447.0,447.0,0,90,6.0,6.0,6.0,4.0,4.0,4.0,3,3,2,2,3,3,3,3,pqLfJx7omtw+J5YWgauTl4CJHEaLf3NEiZtNu0+3bR0=,0,34
2,39,0,0,149.0,149.0,1,100,14.0,22.0,6.0,14.0,20.0,8.0,3,2,2,1,3,3,2,2,qWLj9CHHuP9Vn/bcS9Bd9yKDHA1yVBLSnp0J8aRqKqA=,1,36
2,39,0,0,149.0,149.0,1,82,16.0,26.0,6.0,26.0,30.0,22.0,3,2,2,1,2,2,2,2,rfWK4Xv3YevuHiEiWgHAnVrMDI47PT4lyw2+zbjjGmo=,1,36
1,37,0,0,149.0,149.0,0,30,4.0,4.0,4.0,6.0,6.0,6.0,1,1,2,2,1,1,2,2,rxM+qMhq548Cf3swUJWa7KXMxcx0YoPYfZ+kcsfVgB0=,1,33
1,38,0,0,149.0,149.0,0,30,18.0,18.0,18.0,20.0,20.0,20.0,2,2,2,2,2,2,2,2,tS6FdgT0o9kD+rA0QqcivsF2yiyatr5+xosGvFpG5QE=,0,34
1,41,0,0,149.0,149.0,0,31,24.0,24.0,24.0,10.0,10.0,10.0,2,2,2,2,2,2,2,2,w5Kr73DEWiCy3m3jFc+Ob7kOmzPLmROkUfwS74UOeJ8=,1,40
1,38,0,0,149.0,149.0,0,30,20.0,20.0,20.0,36.0,36.0,36.0,3,3,2,2,2,2,2,2,wmqNmlAOQQYPtH/kRc54PbtXdA+OLhf4wUBHwtlvji8=,0,34
1,38,0,0,149.0,149.0,0,30,30.0,30.0,30.0,26.0,26.0,26.0,1,1,2,2,3,3,2,2,xlsYV2NquqwSWptvTZyIG1SI7UxZn80Emh8D9ik8lc4=,0,34
1,41,0,0,99.0,99.0,0,31,16.0,16.0,16.0,16.0,16.0,16.0,2,2,2,2,2,2,2,2,yxMVaNqgrTTQ793+sHOlHs2ngpC+YxbSlWR9RW2fP38=,1,40
1,41,0,0,99.0,99.0,0,31,0.0,0.0,0.0,12.0,12.0,12.0,2,2,2,2,2,2,2,2,zvxekJ+alL5+8NpW/RZtNNEEuZLAqjxkPVBBYh8S41E=,1,40
1,32,195,1,894.0,894.0,0,195,12.0,12.0,12.0,24.0,24.0,24.0,3,3,2,2,1,1,4,4,1AzXWFlRO6EfMBzfBdk98sBVnjzY7U1G24mVFNdzGNQ=,0,24
1,36,0,0,180.0,180.0,0,30,14.0,14.0,14.0,44.0,44.0,44.0,1,1,2,2,1,1,2,2,30NexOn4EFKFsYVyXsdgrGCNu09pW27YwcRh8mO0b3w=,1,31
1,38,90,1,477.0,477.0,0,90,18.0,18.0,18.0,38.0,38.0,38.0,3,3,2,2,2,2,3,3,4FpzpLPSuu4pn6zakgmnf0k6iIRJwvHSYUPoyszAEvs=,0,34
2,41,90,1,223.5,223.5,1,90,21.0,36.0,6.0,35.0,36.0,34.0,1,1,2,2,1,1,3,2,6kocJYE9Er4dm6WE1PxUVG16+QOmNwj6CFQI9KU5cMw=,1,39
1,38,0,0,100.0,100.0,0,100,734.0,734.0,734.0,48.0,48.0,48.0,3,3,1,1,1,1,2,2,9O+4WY/ytduND0u032XC7nZeKQolzD8rR7oZSAnCpxg=,0,34
1,41,0,0,100.0,100.0,0,31,8.0,8.0,8.0,36.0,36.0,36.0,3,3,2,2,3,3,2,2,AFsZXsa8xrS9sTtKZjIJGBXKjR65+tUhL06y7PArHMg=,1,40
2,41,0,0,99.0,99.0,0,121,20.0,34.0,6.0,371.0,706.0,36.0,3,3,2,1,3,3,2,2,BJ6L0kLGUzUtwMfBzvX1/8Hj7g8FLJ7M6p+o+zcHg3k=,1,40
1,40,0,0,149.0,149.0,0,30,2.0,2.0,2.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,BscWZdDeUKQt7J/ib5Pjo+YAdDnBf+XUuLks9pKaIQc=,1,38
2,36,0,0,180.0,180.0,1,33,21.0,24.0,18.0,21.0,22.0,20.0,2,2,2,2,2,2,2,2,E9ewPbu/E47WKHOIFi9cuKqm264k7k+FqNkJnK5snVI=,1,31
3,35,157,3,100.0,100.0,0,159,34.0,52.0,10.0,18.666666666666668,44.0,2.0,3,1,2,2,3,1,3,2,ELiB7w4fxgYPCkY7zW66voJHOJDB9E5+OoabjYD3MA8=,0,29
1,41,0,0,149.0,149.0,0,31,46.0,46.0,46.0,2.0,2.0,2.0,1,1,2,2,1,1,2,2,GjpzyiSIJIEIBNkVJS+RPoUy5pIQcN25HOUmQGxtEn4=,1,40
1,40,0,0,149.0,149.0,0,30,54.0,54.0,54.0,54.0,54.0,54.0,1,1,2,2,3,3,2,2,INp1azrx19o+bNjvQn+u27c9HihDFQqAK92WapD6nS4=,1,38
3,39,0,0,149.0,149.0,0,194,22.666666666666668,46.0,6.0,270.0,760.0,24.0,3,3,2,1,1,1,3,2,JQUUU/HjfIpL7+pQzBj6C7KOceP89xt27oqjxmcs+kU=,1,36
1,41,0,0,99.0,99.0,0,30,20.0,20.0,20.0,22.0,22.0,22.0,3,3,2,2,3,3,2,2,L9W/dW7SdNQD2ve5egWKsXdBNKL0+3lFyG4FDXZMvpM=,1,40
1,36,0,0,180.0,180.0,0,33,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2,2,2,LAxbAmuYe5zu7Dx+Db8Pu5a9uneKDrjDGewv+6AcTcM=,1,31
1,41,0,0,99.0,99.0,0,31,8.0,8.0,8.0,20.0,20.0,20.0,3,3,2,2,3,3,2,2,MJXTUsNqxedIM7YiYFCkoPOGf8LwE7p88s8qfMMgUiI=,1,40
1,41,0,0,100.0,100.0,0,31,22.0,22.0,22.0,18.0,18.0,18.0,2,2,2,2,2,2,2,2,NVXaaSZCqbV+D9XxMtxxsMSv82z/IwHeZCaT92bKNyM=,1,40
1,41,0,0,149.0,149.0,0,31,38.0,38.0,38.0,18.0,18.0,18.0,2,2,2,2,2,2,2,2,PXl51saCvyFQdEgdatG25dkSfYpnRTJcKJVgerLyewM=,1,40
1,41,0,0,99.0,99.0,0,31,6.0,6.0,6.0,4.0,4.0,4.0,3,3,2,2,3,3,2,2,RCV1LG0qWjhdrDYlWW9wVeauR+SCAcjL6n/7oJKxatw=,1,40
2,38,417,2,894.0,894.0,0,902,9.0,10.0,8.0,744.0,754.0,734.0,2,2,1,1,3,3,2,2,XRc20yBO/0Nblbi26tvoz6Qcv2CmUoLddHIsDnjBfR8=,0,34
1,41,0,0,149.0,149.0,0,31,18.0,18.0,18.0,764.0,764.0,764.0,2,2,2,2,2,2,2,2,YzxLW+d2f2fnNkDThRI4Y8bbBfTPx5Hx/oYDE1iIhI4=,1,40
5,41,0,0,129.0,129.0,0,786,161.2,728.0,8.0,158.8,740.0,2.0,2,2,4,1,2,2,3,2,aM89sTB6cWUxR0bPbkl70PtbfF25p78BewqO0Pl2v30=,1,40
1,34,0,0,149.0,149.0,1,0,42.0,42.0,42.0,42.0,42.0,42.0,1,1,2,2,1,1,2,2,cp96oGlGAbAE4+Fft0VKYE2HsiKAj1Bmt7PHEpmbZZs=,1,28
1,41,0,0,99.0,99.0,0,30,38.0,38.0,38.0,726.0,726.0,726.0,3,3,2,2,3,3,2,2,cxO0KNQodxSsRriOXg5obR1seuLJSKJVkSQkRSIqITM=,1,40
1,41,0,0,99.0,99.0,0,31,32.0,32.0,32.0,30.0,30.0,30.0,1,1,2,2,1,1,2,2,dENVPfMd6fmwLZHdbXPbnQx9n+2sFJno2Y5L/ELi/6U=,1,40
1,38,0,0,149.0,149.0,0,30,22.0,22.0,22.0,6.0,6.0,6.0,3,3,2,2,2,2,2,2,didF2AclWdIsB/w5vDTwVGtjzxmWYnvYoxereNkDQyM=,0,34
1,41,0,0,149.0,149.0,0,32,8.0,8.0,8.0,10.0,10.0,10.0,2,2,2,2,2,2,2,2,esjbVpJvtaE8IuWHkBZz3CHIPA1gx+NMTEL+Ta4MrKs=,1,40
1,29,0,0,180.0,180.0,0,30,14.0,14.0,14.0,10.0,10.0,10.0,2,2,2,2,2,2,2,2,fpq2GnezPt3ok09HJv1s2CFIA9LKhgRoftzogI/s5fw=,0,18
1,40,0,0,149.0,149.0,0,33,748.0,748.0,748.0,30.0,30.0,30.0,3,3,2,2,3,3,2,2,gdzKjU7xb5HuWHFWfTiRg6U0ITBwL0nSpqIaewEJNr8=,1,38
1,41,0,0,99.0,99.0,0,31,16.0,16.0,16.0,16.0,16.0,16.0,2,2,2,2,2,2,2,2,gt2kZJ8GYIbTH7W3gMOG+mDgzznfv0KC6s1IgOIm0mM=,1,40
2,39,0,0,149.0,149.0,0,93,384.0,752.0,16.0,14.0,20.0,8.0,3,3,2,1,2,2,2,2,hEgdnST1fKLiw8PKUHBh4hry024f1FyGRqqzZhrTfj0=,1,36
1,29,0,0,180.0,180.0,0,35,44.0,44.0,44.0,48.0,48.0,48.0,3,3,2,2,3,3,2,2,kOBiDqedxbO3jt6P+Yw54yUWBhZ4yrald/VtWZkmmII=,0,18
1,41,0,0,149.0,149.0,1,0,12.0,12.0,12.0,18.0,18.0,18.0,2,2,2,2,2,2,2,2,ndXm3ldgdyKX6QXn18ID4bNZ77o1Hx6YSk82p9xvGz8=,1,40
1,41,0,0,99.0,99.0,0,31,24.0,24.0,24.0,28.0,28.0,28.0,1,1,2,2,1,1,2,2,oC/xGM4pVQz03huVU/noIe83gEpaqkD5QfO9euEpmA8=,1,40
3,41,0,0,99.0,99.0,0,267,267.3333333333333,726.0,36.0,22.666666666666668,38.0,12.0,3,3,2,1,3,3,3,2,p9HIY6ajxXEfz/pfe77QpC3/8+0PaTWHwK25+b8Ga0c=,1,40
1,38,120,1,477.0,477.0,0,243,690.0,690.0,690.0,42.0,42.0,42.0,3,3,4,4,3,3,3,3,pFfvN27u9edPL+eKl7idsaNoByHNUU9QfRPEXMpaGBI=,0,34
2,30,0,0,149.0,74.5,1,43,17.0,22.0,12.0,13.0,14.0,12.0,3,2,2,2,1,1,2,2,ptX/vfGmcVaIMu8oG24ny9D/nS3pE65Q4IXYdFto4Zw=,1,21
1,41,0,0,99.0,99.0,0,30,734.0,734.0,734.0,0.0,0.0,0.0,3,3,2,2,3,3,2,2,r74VQIiKFhBMnRNf40UBjc5mnoUcK03md4A2ZcXXpUI=,1,40
1,41,0,0,99.0,99.0,0,31,24.0,24.0,24.0,26.0,26.0,26.0,1,1,2,2,1,1,2,2,zlQwdr5d9+NJ69hHM7E7lUmV39tO5YZ2N5jauyOXZ/o=,1,40
1,41,0,0,100.0,100.0,0,30,18.0,18.0,18.0,6.0,6.0,6.0,3,3,2,2,3,3,2,2,+mI4ASezD6OFZZV+S3NEdVgusJG5Ya6m3CBOqbb9zJ0=,1,40
1,36,0,0,150.0,150.0,0,438,714.0,714.0,714.0,24.0,24.0,24.0,2,2,1,1,3,3,2,2,/4xsjMF4Tg1pL1EIr4HgEGW3Hh5muUqkbqz3c/D6Lq4=,0,30
1,30,0,0,100.0,100.0,0,30,24.0,24.0,24.0,24.0,24.0,24.0,2,2,2,2,2,2,2,2,/UKEvukwsdDt4ISFB/e238Vy4knEOYDP1nQvoNsEQY8=,1,21
1,41,0,0,100.0,100.0,0,31,730.0,730.0,730.0,16.0,16.0,16.0,2,2,2,2,2,2,2,2,0bO9E0nQJhEgooR+s9IqtYnIDxDvafjL5A/ZQMA+XAo=,1,40
1,40,0,0,149.0,149.0,0,36,4.0,4.0,4.0,6.0,6.0,6.0,1,1,2,2,1,1,2,2,0y4375ba4udGCTX3uGpHUm+Jp/QN3SuVXJNySJeokfc=,1,38
1,41,0,0,99.0,99.0,0,31,8.0,8.0,8.0,10.0,10.0,10.0,2,2,2,2,2,2,2,2,7yJTcLLMHZpNLExRXf9aFxGm76qKewottmd/S6toKkU=,1,40
2,41,0,0,99.0,99.0,1,31,34.0,44.0,24.0,35.0,46.0,24.0,3,1,2,2,3,1,2,2,96A/T0cGhV9oLwYtRP18vHMu0VszJCFcPAiik7reQKc=,1,40
1,34,0,0,149.0,149.0,0,30,58.0,58.0,58.0,58.0,58.0,58.0,3,3,2,2,3,3,2,2,9BzrAI9di8TAkFWfzqCMrwpLO1q/yqM7msms8qgOex8=,1,28
2,41,0,0,129.0,129.0,1,32,17.0,22.0,12.0,18.0,24.0,12.0,2,1,2,2,2,2,2,2,9rj1X8x5x99W7wKrsNWeqSVtCFoDuwUyHP16jZKngZI=,1,40
1,28,200,1,1000.0,1000.0,0,206,4.0,4.0,4.0,44.0,44.0,44.0,1,1,2,2,3,3,4,4,GJawORTbVoSBgz/OEH6lnJim1YJNud4DXLDkoL1g4HE=,0,17
