num_of_logs,sum_num25,avg_num25,sum_num50,avg_num50,sum_num75,avg_num75,sum_num985,avg_num985,sum_num100,avg_num100,sum_num_unq,avg_num_unq,sum_total_secs,avg_total_secs,sum_total_songs,avg_total_songs,perc_of_accidentally_songs,perc_of_favourite_songs,avg_songs_per_month,avg_days_diff,max_days_diff,min_days_diff,most_popular_days,least_popular_days,most_popular_season,least_popular_season,msno
23,11,0.4782608695652174,4,0.17391304347826086,5,0.21739130434782608,4,0.17391304347826086,112,4.869565217391305,40,1.7391304347826086,29440.390000000003,1280.0169565217393,136,5.913043478260869,0.08088235294117647,0.8235294117647058,136.0,23.82608695652174,54.0,0.0,3,1,2,2,tcjd9cJpC9UWxGpv+AcEq0SqekUbL2F7jZtWpkmpSSw=
20,101,5.05,52,2.6,30,1.5,25,1.25,195,9.75,320,16.0,67667.693,3383.38465,403,20.15,0.2506203473945409,0.4838709677419355,403.0,19.2,54.0,2.0,3,1,2,2,C8E0df7cvTuSGT3+yui7PVIsyzN5PoXMxHhsPBwR8JY=
1,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,309.0,309.0,1,1.0,0.0,1.0,1.0,14.0,14.0,14.0,1,1,2,2,M5n53UOBwPTtAJzTocWHO8Dj8Ab11qP5n+5nXc/OEWc=
5,3,0.6,1,0.2,0,0.0,2,0.4,110,22.0,106,21.2,28395.804000000004,5679.160800000001,116,23.2,0.02586206896551724,0.9482758620689655,116.0,20.8,30.0,10.0,2,2,2,2,SLr0aCGKcGfbQ/XLRi9QrU4955qRh6LcaPnABDE6Uf8=
31,21,0.6774193548387096,4,0.12903225806451613,0,0.0,5,0.16129032258064516,1688,54.45161290322581,97,3.129032258064516,1264178.53,40779.95258064516,1718,55.41935483870968,0.012223515715948778,0.9825378346915018,1718.0,17.612903225806452,54.0,0.0,3,1,2,2,SfVflwmJGAqmt/0VHS1bq3OtJAjFL5hA3sXMgazkEyA=
29,113,3.896551724137931,8,0.27586206896551724,18,0.6206896551724138,9,0.3103448275862069,436,15.03448275862069,464,16.0,117221.72500000002,4042.128448275862,584,20.137931034482758,0.1934931506849315,0.7465753424657534,584.0,21.310344827586206,56.0,0.0,3,1,2,2,yOj468+M8BrpPpIQRPHGbVL/scPoj1mIBUpwm4i34T8=
25,168,6.72,46,1.84,27,1.08,32,1.28,425,17.0,587,23.48,109110.78899999999,4364.43156,698,27.92,0.24068767908309455,0.6088825214899714,698.0,21.84,56.0,0.0,3,1,2,2,1mev42NWSyheEVKkN3Hdy8wFx8lh9ymYSQfsfELAa08=
7,12,1.7142857142857142,1,0.14285714285714285,1,0.14285714285714285,4,0.5714285714285714,89,12.714285714285714,79,11.285714285714286,22917.441,3273.9201428571428,107,15.285714285714286,0.11214953271028037,0.8317757009345794,107.0,34.57142857142857,60.0,2.0,1,1,2,2,qf/p1m+Z/mrIcbWRoKFKLwmYqFFnDe8NgKRgfbDMynI=
9,48,5.333333333333333,27,3.0,15,1.6666666666666667,3,0.3333333333333333,169,18.77777777777778,144,16.0,50827.625,5647.513888888889,262,29.11111111111111,0.183206106870229,0.6450381679389313,262.0,31.11111111111111,50.0,14.0,3,1,2,2,Zt+U0qjyHS81bwiRwExI2WWLiz1aYhyQBZgq21LqTzo=
16,32,2.0,13,0.8125,13,0.8125,9,0.5625,355,22.1875,184,11.5,86885.651,5430.3531875,422,26.375,0.07582938388625593,0.8412322274881516,422.0,23.0,50.0,2.0,3,1,2,2,NNqTxsLYCSUbb/Cq84xUtf1C/gq2emn/9kjewN15ImQ=
31,448,14.451612903225806,263,8.483870967741936,151,4.870967741935484,182,5.870967741935484,3401,109.70967741935483,2415,77.90322580645162,890697.0960000001,28732.16438709678,4445,143.38709677419354,0.10078740157480315,0.7651293588301462,4445.0,23.870967741935484,52.0,0.0,3,1,2,2,83VWg2CLW7MTqDubjgy4ld7dXKX/qptkuSuHqaQOERk=
16,20,1.25,3,0.1875,1,0.0625,6,0.375,210,13.125,185,11.5625,54415.116,3400.9447499999997,240,15.0,0.08333333333333333,0.875,240.0,15.75,32.0,0.0,3,1,2,2,NAGj/8oOBq8rUmVJfMu4iZpbp+jkD/HnY+qaIWn1eVE=
23,39,1.6956521739130435,3,0.13043478260869565,4,0.17391304347826086,6,0.2608695652173913,712,30.956521739130434,678,29.47826086956522,185538.27099999998,8066.881347826086,764,33.21739130434783,0.051047120418848166,0.9319371727748691,764.0,19.217391304347824,54.0,2.0,3,1,2,2,0zl76jbEWUDgNQ0t6nz1fM8aTcHVrItiE18BQLhrGoI=
12,19,1.5833333333333333,4,0.3333333333333333,9,0.75,5,0.4166666666666667,100,8.333333333333334,125,10.416666666666666,26236.877,2186.4064166666667,137,11.416666666666666,0.1386861313868613,0.7299270072992701,137.0,17.833333333333332,56.0,2.0,3,1,2,2,DjQdfzoY5aTOSKM8lA7uOsDnW725qK8628BRZ8kDbUU=
25,91,3.64,37,1.48,17,0.68,15,0.6,1174,46.96,939,37.56,285595.679,11423.82716,1334,53.36,0.068215892053973,0.8800599700149925,1334.0,22.24,44.0,0.0,3,1,2,2,8EXZxaxAd6y+BguWWA50bpv81l3UtMe9Fan/WjTFSkY=
19,20,1.0526315789473684,6,0.3157894736842105,10,0.5263157894736842,8,0.42105263157894735,776,40.8421052631579,505,26.57894736842105,205152.527,10797.501421052631,820,43.1578947368421,0.024390243902439025,0.9463414634146341,820.0,18.63157894736842,54.0,2.0,2,1,2,2,uGsKJs/wp6+ocutwTqiszzh47HijKY7Wjd0J/BKT6Lg=
30,398,13.266666666666667,68,2.2666666666666666,34,1.1333333333333333,25,0.8333333333333334,2059,68.63333333333334,2165,72.16666666666667,516104.414,17203.480466666668,2584,86.13333333333334,0.1540247678018576,0.7968266253869969,2584.0,20.4,52.0,2.0,3,1,2,2,2R93dE3xh8bxmwmDM6iI+EuH4bz6h/9HFt6Ha68oH9U=
23,116,5.043478260869565,11,0.4782608695652174,4,0.17391304347826086,24,1.0434782608695652,319,13.869565217391305,452,19.652173913043477,90109.67,3917.811739130434,474,20.608695652173914,0.24472573839662448,0.6729957805907173,474.0,20.0,50.0,0.0,3,1,2,2,g8ApOHTsuhqjjt6mFjLJj4h6uJDXO3b8npufyFVckzk=
24,114,4.75,51,2.125,33,1.375,39,1.625,832,34.666666666666664,404,16.833333333333332,229690.564,9570.440166666667,1069,44.541666666666664,0.10664172123479888,0.7782974742750234,1069.0,18.916666666666668,48.0,2.0,3,1,2,2,ZWpTD5LtVfZtK2jcRtdtIMTo9IARt4hix6jkiWrLvV0=
4,0,0.0,0,0.0,1,0.25,2,0.5,72,18.0,58,14.5,16831.274999999998,4207.818749999999,75,18.75,0.0,0.96,75.0,20.5,38.0,2.0,3,1,2,2,Yel0Knj/qITNzJ3ZtK4/A+gTCh/umWfIFVN0NbAO+ys=
28,99,3.5357142857142856,33,1.1785714285714286,21,0.75,16,0.5714285714285714,516,18.428571428571427,537,19.178571428571427,133984.283,4785.152964285715,685,24.464285714285715,0.14452554744525548,0.7532846715328467,685.0,22.785714285714285,56.0,0.0,3,1,2,2,HIv1KyExuRilmtN9ltq4d82/Z/LRcNx8RMF/8k+pEzw=
5,26,5.2,4,0.8,1,0.2,2,0.4,2,0.4,34,6.8,1478.319,295.6638,35,7.0,0.7428571428571429,0.05714285714285714,35.0,16.8,40.0,0.0,3,1,2,2,pCFI9M92kuk87AVyciAyMWbimB0T8o13hiYKHT8Cxlo=
28,48,1.7142857142857142,24,0.8571428571428571,14,0.5,22,0.7857142857142857,914,32.642857142857146,889,31.75,239108.24100000004,8539.580035714287,1022,36.5,0.046966731898238745,0.8943248532289628,1022.0,21.357142857142858,54.0,0.0,3,1,2,2,c/RfhME64//7cjrJPI+akyzhb0Je5P8l4i8p8WXMysk=
1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,3.713,3.713,1,1.0,1.0,0.0,1.0,16.0,16.0,16.0,2,2,2,2,iS33Qef68Q7tsrRRsyJwKv/GtdkpVx/SZoVzCiYC+F0=
31,618,19.93548387096774,165,5.32258064516129,121,3.903225806451613,135,4.354838709677419,1816,58.58064516129032,2066,66.64516129032258,486214.817,15684.348935483871,2855,92.09677419354838,0.21646234676007006,0.636077057793345,2855.0,23.806451612903224,56.0,0.0,3,1,2,2,QVbbUPRwG5IqOK0+3iZPxKXtBOJ+xLiLgGdqYdhCEfE=
8,34,4.25,5,0.625,4,0.5,5,0.625,40,5.0,60,7.5,12001.395,1500.174375,88,11.0,0.38636363636363635,0.45454545454545453,88.0,28.75,42.0,6.0,3,1,2,2,Esbm+1OgvTvp5CDPMrFTRY8mHHfqmcmerEb8u/Zv2Qc=
23,65,2.8260869565217392,17,0.7391304347826086,13,0.5652173913043478,10,0.43478260869565216,1767,76.82608695652173,1503,65.34782608695652,421973.2690000001,18346.663869565222,1872,81.3913043478261,0.034722222222222224,0.9439102564102564,1872.0,21.82608695652174,48.0,2.0,3,1,2,2,zEpG2Z2M/S8fgcckB/SNBveePnf3W5BZ0dqC6/y0WMU=
31,436,14.064516129032258,53,1.7096774193548387,38,1.2258064516129032,62,2.0,1223,39.45161290322581,1396,45.03225806451613,364126.3080000001,11746.009935483871,1812,58.45161290322581,0.24061810154525387,0.6749448123620309,1812.0,16.129032258064516,40.0,0.0,3,1,2,2,DhktuQnL68kCIbkffBe+VWWqt8soPIdfIkSzE3n/INk=
30,194,6.466666666666667,53,1.7666666666666666,31,1.0333333333333334,62,2.066666666666667,1116,37.2,1145,38.166666666666664,293993.80499999993,9799.7935,1456,48.53333333333333,0.13324175824175824,0.7664835164835165,1456.0,19.533333333333335,60.0,4.0,3,1,2,2,QnrS4LTIqJBc2tjhioKlkYOiBlpjpdXYLKgdS9yQ9Gw=
20,56,2.8,14,0.7,7,0.35,39,1.95,118,5.9,123,6.15,41554.367999999995,2077.7184,234,11.7,0.23931623931623933,0.5042735042735043,234.0,20.7,52.0,2.0,3,1,2,2,A2Quec/CnLiS5zsJzefvB/NEK/NYo2lcgOvMLok0ZBk=
29,175,6.0344827586206895,34,1.1724137931034482,29,1.0,29,1.0,700,24.137931034482758,252,8.689655172413794,173459.18800000002,5981.351310344828,967,33.3448275862069,0.1809720785935884,0.7238883143743536,967.0,17.724137931034484,46.0,0.0,3,1,2,2,xV1TddfYdIU1f0MNR/mPS72ZJWT8XXd4G8JQyZrK8mo=
23,43,1.8695652173913044,43,1.8695652173913044,13,0.5652173913043478,11,0.4782608695652174,906,39.391304347826086,216,9.391304347826088,207804.57299999997,9034.981434782607,1016,44.17391304347826,0.04232283464566929,0.8917322834645669,1016.0,19.043478260869566,44.0,2.0,3,1,2,2,d/rfYhtnXtp/HDsqaKB5E+vOAxe2niQTlovHR/3yUbs=
25,65,2.6,8,0.32,5,0.2,6,0.24,271,10.84,272,10.88,143395.207,5735.80828,355,14.2,0.18309859154929578,0.7633802816901408,355.0,17.36,40.0,0.0,3,1,2,2,Fxvf6qlFgFT3EKBTfIXqnsy+4twi3+Jwl7K8PGDd7Fc=
8,74,9.25,17,2.125,10,1.25,6,0.75,60,7.5,157,19.625,18871.108999999997,2358.8886249999996,167,20.875,0.4431137724550898,0.3592814371257485,167.0,21.5,50.0,2.0,3,1,2,2,e6xAGRUJsEc2j0otGB1FS/tWeabrboxcoBdVFydg+o4=
16,2,0.125,1,0.0625,2,0.125,3,0.1875,152,9.5,140,8.75,38133.342999999986,2383.3339375,160,10.0,0.0125,0.95,160.0,27.0,54.0,6.0,3,1,2,2,Yg6eg9I0B8Om0lXEqkDFh6EA5cTmc8VA8ZturYU/DKA=
7,283,40.42857142857143,154,22.0,24,3.4285714285714284,13,1.8571428571428572,339,48.42857142857143,607,86.71428571428571,107411.481,15344.497285714286,813,116.14285714285714,0.34809348093480935,0.41697416974169743,813.0,25.428571428571427,48.0,0.0,3,3,2,2,HQ+zmF216Th50G37AzUWQ+N2Br8QoughpNeT84xLskQ=
26,43,1.6538461538461537,18,0.6923076923076923,13,0.5,23,0.8846153846153846,544,20.923076923076923,547,21.03846153846154,152822.627,5877.793346153847,641,24.653846153846153,0.06708268330733229,0.8486739469578783,641.0,19.0,56.0,0.0,3,1,2,2,aXPuIYlE8ZqDl8iLDEzuwHMVxyoN25S+bvr2iKPH3aM=
12,173,14.416666666666666,13,1.0833333333333333,5,0.4166666666666667,14,1.1666666666666667,157,13.083333333333334,309,25.75,41619.379,3468.2815833333334,362,30.166666666666668,0.47790055248618785,0.43370165745856354,362.0,16.0,50.0,0.0,3,1,2,2,YN/7MkocXcABEfb64bJIBPtUexMYjhW1m2ohSk8DVaQ=
5,54,10.8,0,0.0,1,0.2,2,0.4,66,13.2,60,12.0,16760.438,3352.0876,123,24.6,0.43902439024390244,0.5365853658536586,123.0,10.8,32.0,4.0,1,1,2,2,Ej9INnIbyh3Muq855Kwb3viOGgd21pcWvFTpOiwz8vY=
22,151,6.863636363636363,27,1.2272727272727273,19,0.8636363636363636,27,1.2272727272727273,2198,99.9090909090909,1823,82.86363636363636,521385.9039999999,23699.359272727273,2422,110.0909090909091,0.06234516928158547,0.9075144508670521,2422.0,17.90909090909091,48.0,0.0,3,1,2,2,YCRUIRXudTNAPT+ZL5Gro323aSTXMTPmPAyS52q7yFQ=
11,21,1.9090909090909092,12,1.0909090909090908,12,1.0909090909090908,50,4.545454545454546,141,12.818181818181818,217,19.727272727272727,51688.083,4698.916636363637,236,21.454545454545453,0.08898305084745763,0.597457627118644,236.0,26.0,58.0,4.0,3,1,2,2,HqLvEmZ905hudz7Q/6+6sZDgIaKqi4ye1T0YsGmAnVY=
26,208,8.0,97,3.730769230769231,46,1.7692307692307692,44,1.6923076923076923,800,30.76923076923077,874,33.61538461538461,201279.322,7741.512384615386,1195,45.96153846153846,0.17405857740585773,0.6694560669456067,1195.0,23.384615384615383,48.0,2.0,3,1,2,2,U+jR3uLz7FceCXn5uU5aQJrmDifKd2LQ9q3FMgGhEVw=
30,217,7.233333333333333,55,1.8333333333333333,50,1.6666666666666667,36,1.2,2740,91.33333333333333,2256,75.2,682190.9590000001,22739.698633333337,3098,103.26666666666667,0.07004519044544867,0.8844415752098128,3098.0,20.4,56.0,2.0,3,1,2,2,KcrSw8xLA1nSY0zO8ekQ9duHiJfS71HirKZU8/PjLRk=
23,368,16.0,29,1.2608695652173914,28,1.2173913043478262,18,0.782608695652174,226,9.826086956521738,624,27.130434782608695,68843.958,2993.2155652173906,669,29.08695652173913,0.5500747384155455,0.33781763826606875,669.0,24.608695652173914,56.0,0.0,3,1,2,2,VRrimt6U1OJTxPzooUJvFcjbWk/082YigWR7SnGQ6qo=
30,263,8.766666666666667,213,7.1,69,2.3,44,1.4666666666666666,1323,44.1,1731,57.7,337925.49600000004,11264.183200000001,1912,63.733333333333334,0.13755230125523013,0.6919456066945606,1912.0,16.8,52.0,0.0,3,1,2,2,qEUdNpvA6x4VmB6NQQ+6vOHuaITjpuHWl/4VPkqik14=
16,34,2.125,3,0.1875,5,0.3125,4,0.25,213,13.3125,238,14.875,57021.847,3563.8654375,259,16.1875,0.13127413127413126,0.8223938223938224,259.0,15.75,46.0,2.0,3,1,2,2,HahiJYPlBV5kfDYc8j80sUuClaM3kZY99270Ay1svlI=
24,55,2.2916666666666665,36,1.5,17,0.7083333333333334,13,0.5416666666666666,2673,111.375,286,11.916666666666666,664402.7699999999,27683.44875,2794,116.41666666666667,0.01968503937007874,0.9566929133858267,2794.0,21.0,48.0,0.0,3,1,2,2,P01FV0l2XCf2dlOh8k7K1GAcs84/F7MzBMfgIXiklCw=
7,17,2.4285714285714284,3,0.42857142857142855,0,0.0,2,0.2857142857142857,61,8.714285714285714,70,10.0,15870.788,2267.2554285714286,83,11.857142857142858,0.20481927710843373,0.7349397590361446,83.0,17.142857142857142,36.0,0.0,3,2,2,2,pVr1pMAkVT3wz25Uh7G/B2KSIYRwkifgDXKHL787yTc=
26,22,0.8461538461538461,20,0.7692307692307693,12,0.46153846153846156,12,0.46153846153846156,1851,71.1923076923077,1309,50.34615384615385,491715.9199999999,18912.150769230768,1917,73.73076923076923,0.011476264997391758,0.9655712050078247,1917.0,22.76923076923077,46.0,0.0,3,1,2,2,wj5s8dqg7BZwBhtmySOYsR23iBT24LwsviXTdRzwI4s=
11,32,2.909090909090909,5,0.45454545454545453,5,0.45454545454545453,2,0.18181818181818182,45,4.090909090909091,85,7.7272727272727275,13404.668000000001,1218.6061818181818,89,8.090909090909092,0.3595505617977528,0.5056179775280899,89.0,22.0,46.0,4.0,3,1,2,2,2ToPFqRdFRNXQiB3v1El4I9OJcpKhFhFvtOCbXE33Yo=
26,60,2.3076923076923075,64,2.4615384615384617,11,0.4230769230769231,7,0.2692307692307692,4408,169.53846153846155,3076,118.3076923076923,901820.6789999999,34685.41073076923,4550,175.0,0.013186813186813187,0.9687912087912088,4550.0,20.076923076923077,58.0,0.0,3,1,2,2,WfYTzmhy7f701QLYS8ZRHUuXTstkHXRKGGd/9Emzpak=
29,159,5.482758620689655,85,2.9310344827586206,27,0.9310344827586207,41,1.4137931034482758,1132,39.03448275862069,850,29.310344827586206,292763.35299999994,10095.288034482757,1444,49.793103448275865,0.11011080332409973,0.7839335180055401,1444.0,19.17241379310345,44.0,0.0,3,1,2,2,Z3TnMLOEqyi1kpGUkitFl7KOT6eoLkvTvgSRwwgPBNs=
6,50,8.333333333333334,2,0.3333333333333333,5,0.8333333333333334,6,1.0,82,13.666666666666666,137,22.833333333333332,21605.45,3600.9083333333333,145,24.166666666666668,0.3448275862068966,0.5655172413793104,145.0,24.666666666666668,34.0,10.0,3,1,2,2,XJ7449yDKAuaZyo+yOPYmSYHycaAZG2E7D3/PMrDET4=
21,35,1.6666666666666667,5,0.23809523809523808,3,0.14285714285714285,11,0.5238095238095238,661,31.476190476190474,522,24.857142857142858,154060.78499999997,7336.227857142857,715,34.04761904761905,0.04895104895104895,0.9244755244755245,715.0,20.666666666666668,50.0,0.0,3,1,2,2,axTUxJhipjSf+QgQfu8iA75BTTQwUe16LXvIoeRF0Uk=
13,5,0.38461538461538464,2,0.15384615384615385,0,0.0,2,0.15384615384615385,525,40.38461538461539,511,39.30769230769231,118823.63100000002,9140.279307692308,534,41.07692307692308,0.009363295880149813,0.9831460674157303,534.0,17.53846153846154,52.0,0.0,3,1,2,2,2itkk6/ZKx1yxLVaZveY+852icG56/XS4OjQhWYjCxE=
22,174,7.909090909090909,18,0.8181818181818182,10,0.45454545454545453,12,0.5454545454545454,644,29.272727272727273,606,27.545454545454547,152967.68800000002,6953.076727272728,858,39.0,0.20279720279720279,0.7505827505827506,858.0,20.181818181818183,48.0,2.0,3,1,2,2,G86dR6HFqz3D8ar/7gUNlWoKY4nBGrZCfyCYO64P5z8=
23,63,2.739130434782609,5,0.21739130434782608,17,0.7391304347826086,6,0.2608695652173913,194,8.434782608695652,214,9.304347826086957,51330.56799999999,2231.7638260869567,285,12.391304347826088,0.22105263157894736,0.6807017543859649,285.0,18.608695652173914,42.0,0.0,3,1,2,2,OJkiQYZwIgxNTUIlUVeHDsnGM4ZpGWX1s7GUCpAlB3E=
19,137,7.2105263157894735,58,3.0526315789473686,35,1.8421052631578947,15,0.7894736842105263,368,19.36842105263158,487,25.63157894736842,112460.77099999998,5918.98794736842,613,32.26315789473684,0.2234910277324633,0.600326264274062,613.0,24.94736842105263,44.0,2.0,3,1,2,2,6nHmfiUE+zH11SQlhJFd8OK2LCP8bbQtByMbraFhP94=
31,126,4.064516129032258,66,2.129032258064516,60,1.935483870967742,29,0.9354838709677419,1549,49.96774193548387,1270,40.96774193548387,420572.113,13566.84235483871,1830,59.03225806451613,0.06885245901639345,0.846448087431694,1830.0,22.967741935483872,58.0,0.0,3,1,2,2,duig+EN6hTOvXogtJcuazOuAmTjnTZFts4kMaVWCpJE=
28,114,4.071428571428571,31,1.1071428571428572,21,0.75,17,0.6071428571428571,454,16.214285714285715,495,17.678571428571427,127154.389,4541.2281785714285,637,22.75,0.17896389324960754,0.7127158555729984,637.0,20.0,48.0,2.0,3,1,2,2,mCIKnFAnwKACQYcyk2rE+kXuH+1P8KAhrsK7On4fnIc=
14,28,2.0,5,0.35714285714285715,4,0.2857142857142857,3,0.21428571428571427,138,9.857142857142858,151,10.785714285714286,38667.051,2761.932214285715,178,12.714285714285714,0.15730337078651685,0.7752808988764045,178.0,18.0,52.0,2.0,3,1,2,2,WHEh7lwoWEXWbtXXqiV3DP4reGbtmAWK/TYPmqu+6Y8=
6,5,0.8333333333333334,1,0.16666666666666666,0,0.0,2,0.3333333333333333,94,15.666666666666666,90,15.0,26211.222,4368.537,102,17.0,0.049019607843137254,0.9215686274509803,102.0,13.666666666666666,44.0,2.0,3,1,2,2,Po4tttsYGhBe26luhWX1ZkevrL/EWJiNv0GFNvMNk28=
4,1,0.25,4,1.0,1,0.25,0,0.0,99,24.75,102,25.5,24084.192000000003,6021.048000000001,105,26.25,0.009523809523809525,0.9428571428571428,105.0,15.0,26.0,4.0,3,1,2,2,+CI9hC/NGX6UJuYr4NL9U5ftUDsC6s5c2O/6I4yi3tA=
28,48,1.7142857142857142,20,0.7142857142857143,12,0.42857142857142855,12,0.42857142857142855,503,17.964285714285715,436,15.571428571428571,133479.42700000003,4767.1223928571435,595,21.25,0.08067226890756303,0.8453781512605042,595.0,19.928571428571427,50.0,0.0,3,1,2,2,uB9R/ZCoY5pBmIaSn9znlApjQJc1So5IzHzgjvJXLGA=
23,70,3.0434782608695654,4,0.17391304347826086,0,0.0,11,0.4782608695652174,281,12.217391304347826,255,11.08695652173913,71140.39199999999,3093.0605217391303,366,15.91304347826087,0.1912568306010929,0.76775956284153,366.0,23.82608695652174,50.0,2.0,3,1,2,2,8pi8PCSXm1ReMfw5ciC9NfX9ZZNfdqL3xigxPwNnLuE=
28,285,10.178571428571429,69,2.4642857142857144,43,1.5357142857142858,73,2.607142857142857,1210,43.214285714285715,781,27.892857142857142,302315.03699999995,10796.965607142856,1680,60.0,0.16964285714285715,0.7202380952380952,1680.0,20.428571428571427,48.0,0.0,3,1,2,2,7Dp1cLv+h5xUvT3Meg2BtAUuLf2JGrLi9xQsJqubMqk=
30,932,31.066666666666666,149,4.966666666666667,131,4.366666666666666,121,4.033333333333333,2050,68.33333333333333,2228,74.26666666666667,533735.5900000001,17791.18633333333,3383,112.76666666666667,0.27549512267218446,0.6059710316287319,3383.0,22.6,54.0,0.0,3,1,2,2,kaosS7orZMAzhS4U6EAQYABqIRtv63eqPySZmvKvPBo=
10,35,3.5,10,1.0,7,0.7,11,1.1,96,9.6,92,9.2,26164.167,2616.4166999999998,159,15.9,0.22012578616352202,0.6037735849056604,159.0,25.2,44.0,4.0,3,1,2,2,igg1WdbAv3+tWF7f3eu9Dzx/IaFohuoXOYoTmiToyuE=
18,58,3.2222222222222223,19,1.0555555555555556,9,0.5,4,0.2222222222222222,283,15.722222222222221,346,19.22222222222222,73232.07400000001,4068.448555555556,373,20.72222222222222,0.1554959785522788,0.7587131367292225,373.0,21.0,46.0,0.0,3,1,2,2,rWjDAIsk1QBR5qvBSBEhFgKfyF5Nt9z9Px3EC2LHIn8=
23,114,4.956521739130435,32,1.391304347826087,15,0.6521739130434783,11,0.4782608695652174,387,16.82608695652174,447,19.434782608695652,93878.422,4081.670521739131,559,24.304347826086957,0.2039355992844365,0.6923076923076923,559.0,24.0,42.0,0.0,3,1,2,2,0JhMKFNC8x0xxV03aHaCoNaHs+lKBGlRYjiyjWN+bHM=
28,199,7.107142857142857,38,1.3571428571428572,26,0.9285714285714286,148,5.285714285714286,789,28.178571428571427,1055,37.67857142857143,241212.37799999997,8614.727785714285,1200,42.857142857142854,0.16583333333333333,0.6575,1200.0,22.214285714285715,58.0,2.0,3,1,2,2,pwua8bgKXRn7i9cBmyyCJqdErpwxuyS80zqEedSqQXI=
30,348,11.6,76,2.533333333333333,31,1.0333333333333334,31,1.0333333333333334,537,17.9,858,28.6,150731.472,5024.3824,1023,34.1,0.34017595307917886,0.5249266862170088,1023.0,22.0,52.0,2.0,3,1,2,2,QMT2BMx9+eYafgK1xyIJciKJzeeCincg0YdwjDBJy6U=
17,68,4.0,48,2.823529411764706,11,0.6470588235294118,8,0.47058823529411764,170,10.0,243,14.294117647058824,51444.088,3026.122823529412,305,17.941176470588236,0.22295081967213115,0.5573770491803278,305.0,21.764705882352942,40.0,2.0,3,1,2,2,vNo/+iW4pzZWSuusgukPRRNgu5IVXqIzv43Zg7AXC6k=
24,211,8.791666666666666,119,4.958333333333333,34,1.4166666666666667,64,2.6666666666666665,715,29.791666666666668,1038,43.25,213357.36100000006,8889.890041666666,1143,47.625,0.18460192475940507,0.6255468066491688,1143.0,24.083333333333332,52.0,2.0,3,1,2,2,fdGKcCgDcdl/Fzl5+EWLRFcQUp4JHTDlFfJWxJS1r5E=
24,25,1.0416666666666667,31,1.2916666666666667,12,0.5,17,0.7083333333333334,171,7.125,151,6.291666666666667,55409.496,2308.729,256,10.666666666666666,0.09765625,0.66796875,256.0,19.25,48.0,2.0,3,1,2,2,tOj7T4SaleqxF7Sd/pDqh4tDqEcQhGm40DkS73G+iVM=
20,76,3.8,13,0.65,10,0.5,6,0.3,355,17.75,386,19.3,91284.447,4564.22235,460,23.0,0.16521739130434782,0.7717391304347826,460.0,21.6,46.0,2.0,3,1,2,2,DJ1V8ivhC0FfYUQz+YWqPCTaLjhvB/bZo+qfYgvUyfI=
29,95,3.2758620689655173,45,1.5517241379310345,33,1.1379310344827587,34,1.1724137931034482,1687,58.172413793103445,1818,62.689655172413794,441795.9340000001,15234.34255172414,1894,65.3103448275862,0.0501583949313622,0.8907074973600845,1894.0,16.75862068965517,50.0,0.0,3,1,2,2,sP2b5orgzAowJlKMHw/v3afRHwJWDYWKOKsfSuu5d7k=
29,427,14.724137931034482,49,1.6896551724137931,39,1.3448275862068966,68,2.3448275862068964,564,19.448275862068964,830,28.620689655172413,169313.66200000004,5838.402137931035,1147,39.55172413793103,0.3722755013077594,0.4917175239755885,1147.0,18.96551724137931,44.0,2.0,3,1,2,2,PMl4n+MDbJYgH3Nv+ptQaPDhAE72wZh+dWt9+v7tB20=
5,45,9.0,5,1.0,9,1.8,13,2.6,141,28.2,186,37.2,39722.525,7944.505,213,42.6,0.2112676056338028,0.6619718309859155,213.0,21.6,38.0,12.0,3,1,2,2,UggYYTQnWuB/Gi4yBKcxszSsEm9AnOs8QBic8CQ5CYU=
18,57,3.1666666666666665,33,1.8333333333333333,17,0.9444444444444444,18,1.0,85,4.722222222222222,165,9.166666666666666,31076.903000000002,1726.4946111111108,210,11.666666666666666,0.2714285714285714,0.40476190476190477,210.0,20.88888888888889,48.0,2.0,3,1,2,2,tpjKHJrLULKoOKBrRp4wIQiVCTUAqWVHeNE66gsTaMM=
26,89,3.423076923076923,28,1.0769230769230769,18,0.6923076923076923,11,0.4230769230769231,827,31.807692307692307,853,32.80769230769231,217770.98899999997,8375.807269230769,973,37.42307692307692,0.09146968139773895,0.8499486125385406,973.0,20.23076923076923,54.0,2.0,3,1,2,2,u+WZZ2Krx0UKt84Ybh/cm2bvGTJ4/UIZ5XmNxNSOLQk=
1,6,6.0,0,0.0,0,0.0,0,0.0,9,9.0,13,13.0,2664.263,2664.263,15,15.0,0.4,0.6,15.0,24.0,24.0,24.0,3,3,2,2,q+lWxxOcrcPOBleYug11tAbc51msnq70uh0GLuFoUEU=
29,42,1.4482758620689655,9,0.3103448275862069,3,0.10344827586206896,8,0.27586206896551724,786,27.103448275862068,775,26.724137931034484,185108.51899999997,6383.052379310345,848,29.24137931034483,0.049528301886792456,0.9268867924528302,848.0,22.551724137931036,56.0,0.0,3,1,2,2,J+jLxEH+i60Po/AgA4K5nXsM+rbAXPquSrJhtLNKdtY=
